GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0051644,plastid localization,14,7,1.19,0.01890,0.380054347826087
GO:0010035,response to inorganic substance,1546,189,130.9,0.01914,0.382111510791367
GO:0009624,response to nematode,126,24,10.67,0.01930,0.382553571428571
GO:0006672,ceramide metabolic process,7,3,0.59,0.02000,0.393617021276596
GO:0034765,regulation of ion transmembrane transpor...,17,6,1.44,0.02058,0.396
GO:0090693,plant organ senescence,93,17,7.87,0.02063,0.396
GO:0009145,purine nucleoside triphosphate biosynthe...,214,34,18.12,0.02076,0.396
GO:0009201,ribonucleoside triphosphate biosynthetic...,214,34,18.12,0.02076,0.396
GO:0009638,phototropism,29,8,2.46,0.02103,0.396
GO:0015994,chlorophyll metabolic process,97,21,8.21,0.02111,0.396
GO:0071545,inositol phosphate catabolic process,8,2,0.68,0.02112,0.396
GO:0034504,protein localization to nucleus,91,14,7.7,0.02199,0.407925
GO:0006461,protein complex assembly,402,34,34.04,0.02205,0.407925
GO:0055071,manganese ion homeostasis,13,4,1.1,0.02265,0.41625
GO:0010090,trichome morphogenesis,117,17,9.91,0.02368,0.432315789473684
GO:0098586,cellular response to virus,20,5,1.69,0.02403,0.435838235294118
GO:0090068,positive regulation of cell cycle proces...,16,4,1.35,0.02477,0.446342532467533
GO:0019684,photosynthesis, light reaction,180,26,15.24,0.02522,0.44768829113924
GO:0046034,ATP metabolic process,363,48,30.73,0.02536,0.44768829113924
GO:0009314,response to radiation,1021,145,86.45,0.02544,0.44768829113924
GO:0042451,purine nucleoside biosynthetic process,235,34,19.9,0.02549,0.44768829113924
GO:0042594,response to starvation,166,27,14.05,0.02577,0.449759433962264
GO:0009657,plastid organization,204,28,17.27,0.02611,0.4528453125
GO:0044262,cellular carbohydrate metabolic process,537,68,45.47,0.02642,0.453078703703704
GO:0031668,cellular response to extracellular stimu...,215,31,18.2,0.02645,0.453078703703704
GO:0043269,regulation of ion transport,50,11,4.23,0.02766,0.470898773006135
GO:0034622,cellular macromolecular complex assembly,399,35,33.78,0.02814,0.474609090909091
GO:0009206,purine ribonucleoside triphosphate biosy...,214,34,18.12,0.02822,0.474609090909091
GO:0044070,regulation of anion transport,34,9,2.88,0.02847,0.475198224852071
GO:0008610,lipid biosynthetic process,603,74,51.05,0.02871,0.475198224852071
GO:0010337,regulation of salicylic acid metabolic p...,13,5,1.1,0.02879,0.475198224852071
GO:0009611,response to wounding,324,47,27.43,0.02894,0.475198224852071
GO:0009616,virus induced gene silencing,20,5,1.69,0.02992,0.480948033707865
GO:0010021,amylopectin biosynthetic process,8,3,0.68,0.03012,0.480948033707865
GO:0048863,stem cell differentiation,7,3,0.59,0.03038,0.480948033707865
GO:0080028,nitrile biosynthetic process,13,4,1.1,0.03039,0.480948033707865
GO:0009292,genetic transfer,51,10,4.32,0.03046,0.480948033707865
GO:0051193,regulation of cofactor metabolic process,33,7,2.79,0.03057,0.480948033707865
GO:0051707,response to other organism,1236,156,104.65,0.03069,0.480948033707865
GO:0006040,amino sugar metabolic process,33,8,2.79,0.03081,0.480948033707865
GO:0051701,interaction with host,37,7,3.13,0.03085,0.480948033707865
GO:0051817,modification of morphology or physiology...,29,6,2.46,0.03122,0.483997206703911
GO:0042440,pigment metabolic process,232,36,19.64,0.03155,0.486395833333333
GO:0048608,reproductive structure development,1757,222,148.76,0.03199,0.490454419889503
GO:0009240,isopentenyl diphosphate biosynthetic pro...,18,6,1.52,0.03259,0.496907967032967
GO:0006388,tRNA splicing, via endonucleolytic cleav...,14,3,1.19,0.03296,0.499803278688525
GO:0010565,regulation of cellular ketone metabolic ...,49,9,4.15,0.03323,0.501158967391304
GO:0051641,cellular localization,792,102,67.06,0.03345,0.50175
GO:2000896,amylopectin metabolic process,8,3,0.68,0.03461,0.516358870967742
GO:0009152,purine ribonucleotide biosynthetic proce...,253,35,21.42,0.03494,0.517119047619048
GO:0009658,chloroplast organization,134,23,11.35,0.03520,0.517119047619048
GO:0008285,negative regulation of cell proliferatio...,9,3,0.76,0.03522,0.517119047619048
GO:1901566,organonitrogen compound biosynthetic pro...,2091,224,177.04,0.03594,0.524913157894737
GO:0010256,endomembrane system organization,26,6,2.2,0.03779,0.542823979591837
GO:0043331,response to dsRNA,67,11,5.67,0.03813,0.542823979591837
GO:0009767,photosynthetic electron transport chain,90,16,7.62,0.03820,0.542823979591837
GO:0071365,cellular response to auxin stimulus,65,12,5.5,0.03821,0.542823979591837
GO:0009127,purine nucleoside monophosphate biosynth...,225,35,19.05,0.03824,0.542823979591837
GO:0046246,terpene biosynthetic process,29,10,2.46,0.03834,0.542823979591837
GO:0023052,signaling,2318,220,196.26,0.03867,0.544717005076142
GO:0007275,multicellular organism development,3448,409,291.93,0.03943,0.551095477386935
GO:0042278,purine nucleoside metabolic process,411,51,34.8,0.03952,0.551095477386935
GO:0009725,response to hormone,1953,222,165.36,0.04046,0.558039285714286
GO:0006796,phosphate-containing compound metabolic ...,3171,333,268.48,0.04070,0.558039285714286
GO:0010608,posttranscriptional regulation of gene e...,161,22,13.63,0.04098,0.558039285714286
GO:1901293,nucleoside phosphate biosynthetic proces...,333,44,28.19,0.04137,0.558039285714286
GO:0043473,pigmentation,8,3,0.68,0.04165,0.558039285714286
GO:0006112,energy reserve metabolic process,6,2,0.51,0.04176,0.558039285714286
GO:0042214,terpene metabolic process,41,12,3.47,0.04191,0.558039285714286
GO:0045876,positive regulation of sister chromatid ...,7,3,0.59,0.04194,0.558039285714286
GO:0006816,calcium ion transport,35,8,2.96,0.04199,0.558039285714286
GO:0051188,cofactor biosynthetic process,280,36,23.71,0.04220,0.558039285714286
GO:0009755,hormone-mediated signaling pathway,616,70,52.16,0.04223,0.558039285714286
GO:1901404,regulation of tetrapyrrole catabolic pro...,7,3,0.59,0.04346,0.569267688679245
GO:0019363,pyridine nucleotide biosynthetic process,18,5,1.52,0.04349,0.569267688679245
GO:0000910,cytokinesis,112,16,9.48,0.04389,0.571806338028169
GO:0006026,aminoglycan catabolic process,29,7,2.46,0.04527,0.583263888888889
GO:0072522,purine-containing compound biosynthetic ...,280,36,23.71,0.04538,0.583263888888889
GO:0006886,intracellular protein transport,574,72,48.6,0.04540,0.583263888888889
GO:1901135,carbohydrate derivative metabolic proces...,887,104,75.1,0.04616,0.588860091743119
GO:0010150,leaf senescence,93,17,7.87,0.04626,0.588860091743119
GO:0006818,hydrogen transport,148,24,12.53,0.04696,0.595041095890411
GO:0048731,system development,2452,300,207.61,0.04825,0.608607954545455
GO:0009219,pyrimidine deoxyribonucleotide metabolic...,6,2,0.51,0.04878,0.612509049773756
GO:0046135,pyrimidine nucleoside catabolic process,10,2,0.85,0.04983,0.621575112107623
GO:0030149,sphingolipid catabolic process,7,3,0.59,0.04995,0.621575112107623
GO:0009734,auxin-activated signaling pathway,65,12,5.5,0.05055,0.626233258928571
GO:0009221,pyrimidine deoxyribonucleotide biosynthe...,6,2,0.51,0.05113,0.630603333333333
GO:0044248,cellular catabolic process,1147,132,97.11,0.05148,0.632110619469026
GO:0015979,photosynthesis,272,36,23.03,0.05199,0.634476973684211
GO:0040008,regulation of growth,145,20,12.28,0.05213,0.634476973684211
GO:0001709,cell fate determination,13,4,1.1,0.05239,0.634856986899563
GO:0009915,phloem sucrose loading,5,2,0.42,0.05263,0.634992391304348
GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,68,12,5.76,0.05346,0.641120689655172
GO:0009119,ribonucleoside metabolic process,429,53,36.32,0.05360,0.641120689655172
GO:0009704,de-etiolation,11,4,0.93,0.05475,0.649990384615385
GO:0051239,regulation of multicellular organismal p...,472,57,39.96,0.05481,0.649990384615385
GO:1902593,single-organism nuclear import,88,13,7.45,0.05530,0.653010638297872
GO:0034637,cellular carbohydrate biosynthetic proce...,297,38,25.15,0.05577,0.655770127118644
GO:1901463,regulation of tetrapyrrole biosynthetic ...,23,5,1.95,0.05636,0.659911392405063
GO:0042176,regulation of protein catabolic process,9,3,0.76,0.05661,0.660053571428571
GO:0006406,mRNA export from nucleus,16,4,1.35,0.05727,0.661183884297521
GO:0048316,seed development,1005,124,85.09,0.05756,0.661183884297521
GO:0009056,catabolic process,1363,153,115.4,0.05761,0.661183884297521
GO:0043480,pigment accumulation in tissues,8,3,0.68,0.05766,0.661183884297521
GO:0030497,fatty acid elongation,16,4,1.35,0.05854,0.668512345679012
GO:0046700,heterocycle catabolic process,121,18,10.24,0.05907,0.671436734693878
GO:0016567,protein ubiquitination,221,28,18.71,0.05928,0.671436734693878
GO:0048865,stem cell fate commitment,7,3,0.59,0.05964,0.672768292682927
GO:0051555,flavonol biosynthetic process,19,4,1.61,0.06036,0.676921686746988
GO:0090407,organophosphate biosynthetic process,460,55,38.95,0.06053,0.676921686746988
GO:0090662,ATP hydrolysis coupled transmembrane tra...,78,14,6.6,0.06074,0.676921686746988
GO:0048878,chemical homeostasis,280,33,23.71,0.06221,0.688885458167331
GO:0050898,nitrile metabolic process,15,4,1.27,0.06231,0.688885458167331
GO:0006896,Golgi to vacuole transport,13,4,1.1,0.06321,0.695833992094862
GO:0006520,cellular amino acid metabolic process,534,64,45.21,0.06344,0.695833992094862
GO:0044247,cellular polysaccharide catabolic proces...,29,7,2.46,0.06499,0.710028543307087
GO:0051554,flavonol metabolic process,19,4,1.61,0.06556,0.713447058823529
GO:0010304,PSII associated light-harvesting complex...,16,4,1.35,0.06602,0.715646484375
GO:0016051,carbohydrate biosynthetic process,453,54,38.35,0.06652,0.718260700389105
GO:0044270,cellular nitrogen compound catabolic pro...,125,18,10.58,0.06703,0.720962209302326
GO:0006418,tRNA aminoacylation for protein translat...,138,18,11.68,0.06747,0.721708646616541
GO:0016093,polyprenol metabolic process,11,4,0.93,0.06765,0.721708646616541
GO:0007602,phototransduction,31,6,2.62,0.06813,0.721708646616541
GO:0009793,embryo development ending in seed dorman...,819,98,69.34,0.06826,0.721708646616541
GO:0009150,purine ribonucleotide metabolic process,436,52,36.92,0.06858,0.721708646616541
GO:0006396,RNA processing,541,61,45.81,0.06904,0.721708646616541
GO:0006419,alanyl-tRNA aminoacylation,8,3,0.68,0.06905,0.721708646616541
GO:0046129,purine ribonucleoside biosynthetic proce...,235,34,19.9,0.06918,0.721708646616541
GO:0050793,regulation of developmental process,646,75,54.7,0.06946,0.721915730337079
GO:0002252,immune effector process,81,12,6.86,0.06996,0.723728102189781
GO:0009165,nucleotide biosynthetic process,324,44,27.43,0.07048,0.723728102189781
GO:0007205,protein kinase C-activating G-protein co...,26,6,2.2,0.07057,0.723728102189781
GO:0008652,cellular amino acid biosynthetic process,198,28,16.76,0.07086,0.723728102189781
GO:0043476,pigment accumulation,8,3,0.68,0.07098,0.723728102189781
GO:0044092,negative regulation of molecular functio...,124,16,10.5,0.07130,0.723728102189781
GO:0006354,DNA-templated transcription, elongation,18,4,1.52,0.07146,0.723728102189781
GO:0032879,regulation of localization,85,13,7.2,0.07211,0.726024456521739
GO:0000902,cell morphogenesis,553,61,46.82,0.07221,0.726024456521739
GO:0006073,cellular glucan metabolic process,263,42,22.27,0.07276,0.726075268817204
GO:0051304,chromosome separation,22,4,1.86,0.07287,0.726075268817204
GO:0009813,flavonoid biosynthetic process,120,17,10.16,0.07300,0.726075268817204
GO:0048481,plant ovule development,92,16,7.79,0.07361,0.729527678571429
GO:0000160,phosphorelay signal transduction system,199,27,16.85,0.07419,0.730356382978723
GO:0006665,sphingolipid metabolic process,29,6,2.46,0.07422,0.730356382978723
GO:0017145,stem cell division,11,4,0.93,0.07473,0.731590909090909
GO:0043039,tRNA aminoacylation,142,19,12.02,0.07488,0.731590909090909
GO:0044744,protein targeting to nucleus,88,13,7.45,0.07528,0.731590909090909
GO:0002679,respiratory burst involved in defense re...,10,3,0.85,0.07540,0.731590909090909
GO:0034389,lipid particle organization,5,2,0.42,0.07675,0.740385416666667
GO:0048229,gametophyte development,465,65,39.37,0.07684,0.740385416666667
GO:0009812,flavonoid metabolic process,143,20,12.11,0.07742,0.743392733564014
GO:0009156,ribonucleoside monophosphate biosyntheti...,236,35,19.98,0.07811,0.74505412371134
GO:0040030,regulation of molecular function, epigen...,5,2,0.42,0.07813,0.74505412371134
GO:0048528,post-embryonic root development,128,20,10.84,0.07882,0.7460625
GO:0010638,positive regulation of organelle organiz...,32,6,2.71,0.07917,0.7460625
GO:0046390,ribose phosphate biosynthetic process,268,35,22.69,0.07925,0.7460625
GO:0035821,modification of morphology or physiology...,29,6,2.46,0.07952,0.7460625
GO:0043478,pigment accumulation in response to UV l...,8,3,0.68,0.07958,0.7460625
GO:0019499,cyanide metabolic process,5,2,0.42,0.08009,0.748315656565657
GO:1902578,single-organism localization,1276,147,108.04,0.08055,0.748971571906355
GO:0042762,regulation of sulfur metabolic process,31,6,2.62,0.08070,0.748971571906355
GO:0016441,posttranscriptional gene silencing,97,17,8.21,0.08145,0.7534125
GO:0043687,post-translational protein modification,25,5,2.12,0.08284,0.763724252491694
GO:0098754,detoxification,28,5,2.37,0.08315,0.764043874172185
GO:0010228,vegetative to reproductive phase transit...,178,28,15.07,0.08351,0.764819306930693
GO:0009095,aromatic amino acid family biosynthetic ...,12,2,1.02,0.08448,0.771157894736842
GO:0005982,starch metabolic process,57,13,4.83,0.08551,0.775458333333333
GO:0048518,positive regulation of biological proces...,410,43,34.71,0.08551,0.775458333333333
GO:0009821,alkaloid biosynthetic process,25,5,2.12,0.08713,0.787575732899023
GO:0098581,detection of external biotic stimulus,14,4,1.19,0.08869,0.799073863636364
GO:0018205,peptidyl-lysine modification,84,7,7.11,0.08971,0.805648058252427
GO:0009636,response to toxic substance,65,11,5.5,0.09072,0.806952380952381
GO:0072521,purine-containing compound metabolic pro...,469,55,39.71,0.09094,0.806952380952381
GO:0009944,polarity specification of adaxial/abaxia...,38,8,3.22,0.09109,0.806952380952381
GO:0009250,glucan biosynthetic process,160,28,13.55,0.09112,0.806952380952381
GO:0034613,cellular protein localization,606,74,51.31,0.09139,0.806952380952381
GO:0009696,salicylic acid metabolic process,53,10,4.49,0.09160,0.806952380952381
GO:0001558,regulation of cell growth,59,10,5,0.09201,0.807999208860759
GO:0006401,RNA catabolic process,49,8,4.15,0.09282,0.811905660377359
GO:0010214,seed coat development,41,8,3.47,0.09304,0.811905660377359
GO:0006888,ER to Golgi vesicle-mediated transport,58,11,4.91,0.09339,0.812405172413793
GO:0009595,detection of biotic stimulus,14,4,1.19,0.09377,0.81316171875
GO:0010623,programmed cell death involved in cell d...,11,3,0.93,0.09514,0.822471962616822
GO:0019359,nicotinamide nucleotide biosynthetic pro...,16,4,1.35,0.09620,0.824900769230769
GO:0009862,systemic acquired resistance, salicylic ...,24,5,2.03,0.09634,0.824900769230769
GO:0030048,actin filament-based movement,47,8,3.98,0.09638,0.824900769230769
GO:0019745,pentacyclic triterpenoid biosynthetic pr...,12,3,1.02,0.09661,0.824900769230769
GO:0009892,negative regulation of metabolic process,246,31,20.83,0.09748,0.828100609756098
GO:1901575,organic substance catabolic process,1172,130,99.23,0.09787,0.828100609756098
GO:0006527,arginine catabolic process,9,2,0.76,0.09788,0.828100609756098
GO:0009067,aspartate family amino acid biosynthetic...,77,13,6.52,0.09912,0.833677272727273
GO:0006811,ion transport,861,105,72.9,0.09914,0.833677272727273
GO:0071804,cellular potassium ion transport,38,7,3.22,0.09998,0.836428463855422
GO:0010271,regulation of chlorophyll catabolic proc...,7,3,0.59,0.10007,0.836428463855422
GO:0070887,cellular response to chemical stimulus,858,100,72.64,0.10262,0.855166666666667
GO:0046907,intracellular transport,676,84,57.24,0.10352,0.859090298507463
GO:0007010,cytoskeleton organization,221,27,18.71,0.10371,0.859090298507463
GO:0006281,DNA repair,300,35,25.4,0.10412,0.859755934718101
GO:0000023,maltose metabolic process,6,2,0.51,0.10441,0.859755934718101
GO:0006349,regulation of gene expression by genetic...,27,5,2.29,0.10507,0.862630917159763
GO:0009700,indole phytoalexin biosynthetic process,23,3,1.95,0.10641,0.866784156976744
GO:0010216,maintenance of DNA methylation,12,3,1.02,0.10651,0.866784156976744
GO:0043247,telomere maintenance in response to DNA ...,5,2,0.42,0.10703,0.866784156976744
GO:0019742,pentacyclic triterpenoid metabolic proce...,12,3,1.02,0.10726,0.866784156976744
GO:0016053,organic acid biosynthetic process,740,83,62.65,0.10736,0.866784156976744
GO:0000373,Group II intron splicing,15,3,1.27,0.10745,0.866784156976744
GO:0018874,benzoate metabolic process,10,3,0.85,0.10899,0.875132681564246
GO:0018022,peptidyl-lysine methylation,45,6,3.81,0.10916,0.875132681564246
GO:0019439,aromatic compound catabolic process,131,18,11.09,0.10994,0.875132681564246
GO:0009820,alkaloid metabolic process,25,5,2.12,0.11075,0.875132681564246
GO:0046133,pyrimidine ribonucleoside catabolic proc...,10,2,0.85,0.11084,0.875132681564246
GO:0006357,regulation of transcription from RNA pol...,29,5,2.46,0.11135,0.875132681564246
GO:0019566,arabinose metabolic process,11,3,0.93,0.11145,0.875132681564246
