GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0005829,cytosol,3458,351,316.65,0.0693,1
GO:0010445,nuclear dicing body,8,3,0.73,0.0717,1
GO:0005846,nuclear cap binding complex,5,2,0.46,0.0727,1
GO:0031519,PcG protein complex,10,3,0.92,0.0756,1
GO:0005739,mitochondrion,3483,349,318.94,0.0825,1
GO:0005852,eukaryotic translation initiation factor...,47,8,4.3,0.0826,1
GO:0044427,chromosomal part,364,43,33.33,0.0838,1
GO:0000938,GARP complex,6,2,0.55,0.0844,1
GO:0070531,BRCA1-A complex,5,2,0.46,0.0861,1
GO:0034518,RNA cap binding complex,5,2,0.46,0.0888,1
GO:0030662,coated vesicle membrane,116,13,10.62,0.0925,1
GO:0030660,Golgi-associated vesicle membrane,93,11,8.52,0.0940,1
GO:0000148,1,3-beta-D-glucan synthase complex,23,5,2.11,0.0940,1
GO:1990391,DNA repair complex,17,4,1.56,0.0948,1
GO:0030663,COPI-coated vesicle membrane,31,6,2.84,0.0951,1
GO:0031234,extrinsic component of cytoplasmic side ...,102,14,9.34,0.0953,1
GO:0005834,heterotrimeric G-protein complex,102,14,9.34,0.0962,1
GO:0008023,transcription elongation factor complex,24,5,2.2,0.0969,1
GO:0009532,plastid stroma,1067,108,97.7,0.0979,1
GO:0000315,organellar large ribosomal subunit,25,5,2.29,0.1046,1
GO:0009706,chloroplast inner membrane,98,12,8.97,0.1065,1
GO:0000145,exocyst,55,8,5.04,0.1116,1
GO:1902562,H4 histone acetyltransferase complex,17,3,1.56,0.1139,1
GO:0000229,cytoplasmic chromosome,20,4,1.83,0.1174,1
GO:0019897,extrinsic component of plasma membrane,107,14,9.8,0.1202,1
GO:0032044,DSIF complex,7,3,0.64,0.1265,1
GO:0032040,small-subunit processome,45,11,4.12,0.1279,1
GO:0045263,proton-transporting ATP synthase complex...,21,4,1.92,0.1282,1
GO:0000152,nuclear ubiquitin ligase complex,31,6,2.84,0.1283,1
GO:0044422,organelle part,7050,670,645.56,0.1325,1
GO:0000313,organellar ribosome,37,6,3.39,0.1328,1
GO:0009505,plant-type cell wall,478,52,43.77,0.1370,1
GO:0009898,cytoplasmic side of plasma membrane,109,14,9.98,0.1402,1
GO:1905360,GTPase complex,102,14,9.34,0.1436,1
GO:0000151,ubiquitin ligase complex,300,34,27.47,0.1458,1
GO:0042646,plastid nucleoid,37,6,3.39,0.1460,1
GO:0035097,histone methyltransferase complex,6,2,0.55,0.1470,1
GO:0016592,mediator complex,67,10,6.14,0.1542,1
GO:0090576,RNA polymerase III transcription factor ...,7,2,0.64,0.1547,1
GO:0000798,nuclear cohesin complex,10,2,0.92,0.1573,1
GO:0034708,methyltransferase complex,15,3,1.37,0.1613,1
GO:0071013,catalytic step 2 spliceosome,35,6,3.2,0.1680,1
GO:0005622,intracellular,24649,2316,2257.09,0.1692,1
GO:0005697,telomerase holoenzyme complex,7,2,0.64,0.1695,1
GO:0009570,chloroplast stroma,1044,104,95.6,0.1751,1
GO:0031965,nuclear membrane,40,6,3.66,0.1760,1
GO:0031332,RNAi effector complex,7,2,0.64,0.1780,1
GO:0005875,microtubule associated complex,86,12,7.87,0.1785,1
GO:0009574,preprophase band,32,5,2.93,0.1850,1
GO:0012510,trans-Golgi network transport vesicle me...,16,3,1.47,0.1854,1
GO:0019898,extrinsic component of membrane,190,20,17.4,0.1917,1
GO:0031429,box H/ACA snoRNP complex,8,2,0.73,0.1946,1
GO:0015934,large ribosomal subunit,284,30,26.01,0.1954,1
GO:0042645,mitochondrial nucleoid,8,2,0.73,0.1977,1
GO:0045259,proton-transporting ATP synthase complex,60,8,5.49,0.1978,1
GO:0019866,organelle inner membrane,532,56,48.71,0.1998,1
GO:0005887,integral component of plasma membrane,342,34,31.32,0.2009,1
GO:0005634,nucleus,11758,1122,1076.67,0.2024,1
GO:1990904,ribonucleoprotein complex,1267,141,116.02,0.2032,1
GO:1905369,endopeptidase complex,129,13,11.81,0.2037,1
GO:0071010,prespliceosome,25,6,2.29,0.2085,1
GO:0034719,SMN-Sm protein complex,9,2,0.82,0.2088,1
GO:0016602,CCAAT-binding factor complex,20,3,1.83,0.2120,1
GO:0098552,side of membrane,130,14,11.9,0.2178,1
GO:0016607,nuclear speck,83,13,7.6,0.2180,1
GO:0030140,trans-Golgi network transport vesicle,19,3,1.74,0.2233,1
GO:0044429,mitochondrial part,709,75,64.92,0.2238,1
GO:0019012,virion,45,6,4.12,0.2268,1
GO:0044423,virion part,45,6,4.12,0.2268,1
GO:0005753,mitochondrial proton-transporting ATP sy...,49,7,4.49,0.2269,1
GO:0044424,intracellular part,24386,2289,2233.01,0.2286,1
GO:0031305,integral component of mitochondrial inne...,18,3,1.65,0.2300,1
GO:0016459,myosin complex,40,6,3.66,0.2316,1
GO:0042579,microbody,391,41,35.8,0.2462,1
GO:0031974,membrane-enclosed lumen,1561,151,142.94,0.2464,1
GO:0044815,DNA packaging complex,109,14,9.98,0.2503,1
GO:0016328,lateral plasma membrane,10,2,0.92,0.2547,1
GO:0030120,vesicle coat,79,10,7.23,0.2560,1
GO:0009514,glyoxysome,25,4,2.29,0.2600,1
GO:0009508,plastid chromosome,19,3,1.74,0.2602,1
GO:0005793,endoplasmic reticulum-Golgi intermediate...,19,3,1.74,0.2610,1
GO:0031903,microbody membrane,65,7,5.95,0.2616,1
GO:0005635,nuclear envelope,153,17,14.01,0.2617,1
GO:0044444,cytoplasmic part,13499,1282,1236.09,0.2623,1
GO:0031975,envelope,1600,157,146.51,0.2639,1
GO:0034399,nuclear periphery,16,3,1.47,0.2650,1
GO:0005643,nuclear pore,77,10,7.05,0.2680,1
GO:0043229,intracellular organelle,21766,2052,1993.1,0.2708,1
GO:0031428,box C/D snoRNP complex,9,2,0.82,0.2799,1
GO:0032580,Golgi cisterna membrane,50,5,4.58,0.2802,1
GO:0000164,protein phosphatase type 1 complex,11,2,1.01,0.2805,1
GO:0005774,vacuolar membrane,912,74,83.51,0.2807,1
GO:0009528,plastid inner membrane,101,12,9.25,0.2807,1
GO:0005663,DNA replication factor C complex,10,2,0.92,0.2838,1
GO:0016604,nuclear body,136,18,12.45,0.2892,1
GO:0009509,chromoplast,11,2,1.01,0.2996,1
GO:0005615,extracellular space,143,7,13.09,0.3034,1
GO:0031301,integral component of organelle membrane,107,11,9.8,0.3070,1
GO:0005871,kinesin complex,34,6,3.11,0.3115,1
GO:0098791,Golgi subcompartment,840,71,76.92,0.3163,1
GO:0005658,alpha DNA polymerase:primase complex,5,1,0.46,0.3203,1
GO:0044459,plasma membrane part,696,68,63.73,0.3258,1
GO:0000776,kinetochore,11,2,1.01,0.3269,1
GO:0031967,organelle envelope,1598,156,146.33,0.3284,1
GO:0005732,small nucleolar ribonucleoprotein comple...,59,8,5.4,0.3308,1
GO:0030130,clathrin coat of trans-Golgi network ves...,14,2,1.28,0.3326,1
GO:0044446,intracellular organelle part,7038,670,644.46,0.3327,1
GO:0098796,membrane protein complex,917,86,83.97,0.3367,1
GO:0016021,integral component of membrane,11290,966,1033.82,0.3374,1
GO:0044448,cell cortex part,99,11,9.07,0.3384,1
GO:0098798,mitochondrial protein complex,263,30,24.08,0.3421,1
GO:0005666,RNA polymerase III complex,29,3,2.66,0.3469,1
GO:1905348,endonuclease complex,12,2,1.1,0.3491,1
GO:0030677,ribonuclease P complex,11,2,1.01,0.3504,1
GO:0009941,chloroplast envelope,914,87,83.69,0.3511,1
GO:0000775,chromosome, centromeric region,38,6,3.48,0.3514,1
GO:0072588,box H/ACA RNP complex,9,2,0.82,0.3525,1
GO:0030312,external encapsulating structure,1156,112,105.85,0.3537,1
GO:0070013,intracellular organelle lumen,1561,151,142.94,0.3572,1
GO:0031304,intrinsic component of mitochondrial inn...,21,3,1.92,0.3596,1
GO:0030119,AP-type membrane coat adaptor complex,32,4,2.93,0.3640,1
GO:0012506,vesicle membrane,156,15,14.28,0.3641,1
GO:0005737,cytoplasm,16333,1541,1495.6,0.3656,1
GO:0005744,TIM23 mitochondrial import inner membran...,47,6,4.3,0.3673,1
GO:0042765,GPI-anchor transamidase complex,5,1,0.46,0.3742,1
GO:0031228,intrinsic component of Golgi membrane,15,2,1.37,0.3751,1
GO:0030867,rough endoplasmic reticulum membrane,6,1,0.55,0.3753,1
GO:0031226,intrinsic component of plasma membrane,487,44,44.59,0.3763,1
GO:0033177,proton-transporting two-sector ATPase co...,63,7,5.77,0.3769,1
GO:0032585,multivesicular body membrane,7,1,0.64,0.3798,1
GO:0042644,chloroplast nucleoid,14,2,1.28,0.3808,1
GO:0005684,U2-type spliceosomal complex,42,8,3.85,0.3876,1
GO:0009344,nitrite reductase complex [NAD(P)H],5,1,0.46,0.3881,1
GO:1990234,transferase complex,678,71,62.08,0.3887,1
GO:0038201,TOR complex,5,1,0.46,0.3891,1
GO:0080008,Cul4-RING E3 ubiquitin ligase complex,171,19,15.66,0.3930,1
GO:0005655,nucleolar ribonuclease P complex,11,2,1.01,0.3931,1
GO:0005946,alpha,alpha-trehalose-phosphate synthase...,5,1,0.46,0.3948,1
GO:0097708,intracellular vesicle,811,79,74.26,0.3954,1
GO:0098800,inner mitochondrial membrane protein com...,219,23,20.05,0.3977,1
GO:0043667,pollen wall,5,1,0.46,0.3998,1
GO:0005798,Golgi-associated vesicle,121,13,11.08,0.4006,1
GO:0031300,intrinsic component of organelle membran...,110,11,10.07,0.4019,1
GO:0106068,SUMO ligase complex,13,2,1.19,0.4026,1
GO:0070062,extracellular exosome,10,1,0.92,0.4048,1
GO:0031410,cytoplasmic vesicle,808,79,73.99,0.4073,1
GO:0098533,ATPase dependent transmembrane transport...,5,1,0.46,0.4098,1
GO:0031982,vesicle,828,80,75.82,0.4113,1
GO:0000785,chromatin,210,26,19.23,0.4125,1
GO:0043233,organelle lumen,1561,151,142.94,0.4140,1
GO:0000786,nucleosome,100,13,9.16,0.4144,1
GO:0044451,nucleoplasm part,430,50,39.37,0.4151,1
GO:0005929,cilium,15,2,1.37,0.4189,1
GO:0019773,proteasome core complex, alpha-subunit c...,25,3,2.29,0.4228,1
GO:0098687,chromosomal region,77,10,7.05,0.4250,1
GO:0032993,protein-DNA complex,133,15,12.18,0.4254,1
GO:0031931,TORC1 complex,5,1,0.46,0.4259,1
GO:0010008,endosome membrane,221,18,20.24,0.4294,1
GO:0030133,transport vesicle,76,7,6.96,0.4301,1
GO:0016514,SWI/SNF complex,5,1,0.46,0.4335,1
GO:0005682,U5 snRNP,12,3,1.1,0.4356,1
GO:0005687,U4 snRNP,12,3,1.1,0.4356,1
GO:0000502,proteasome complex,129,13,11.81,0.4370,1
GO:0000922,spindle pole,25,3,2.29,0.4374,1
GO:0070993,translation preinitiation complex,35,4,3.2,0.4411,1
GO:0042555,MCM complex,14,2,1.28,0.4411,1
GO:0098562,cytoplasmic side of membrane,123,14,11.26,0.4414,1
GO:0008278,cohesin complex,14,2,1.28,0.4419,1
GO:0070603,SWI/SNF superfamily-type complex,30,3,2.75,0.4426,1
GO:0016323,basolateral plasma membrane,9,1,0.82,0.4429,1
GO:0009925,basal plasma membrane,9,1,0.82,0.4429,1
GO:0005685,U1 snRNP,27,6,2.47,0.4500,1
GO:0030659,cytoplasmic vesicle membrane,153,15,14.01,0.4507,1
GO:0033202,DNA helicase complex,16,2,1.47,0.4518,1
GO:0009513,etioplast,6,1,0.55,0.4662,1
GO:0005938,cell cortex,114,11,10.44,0.4668,1
GO:0030915,Smc5-Smc6 complex,13,2,1.19,0.4670,1
GO:0000347,THO complex,15,2,1.37,0.4682,1
GO:0070847,core mediator complex,7,1,0.64,0.4691,1
GO:0099023,tethering complex,99,11,9.07,0.4695,1
GO:0044452,nucleolar part,75,9,6.87,0.4723,1
GO:0071004,U2-type prespliceosome,18,4,1.65,0.4727,1
GO:0030173,integral component of Golgi membrane,15,2,1.37,0.4774,1
GO:0031224,intrinsic component of membrane,11418,975,1045.54,0.4795,1
GO:0005791,rough endoplasmic reticulum,9,1,0.82,0.4811,1
GO:0030132,clathrin coat of coated pit,14,2,1.28,0.4814,1
GO:1904949,ATPase complex,35,4,3.2,0.4842,1
GO:0044455,mitochondrial membrane part,285,25,26.1,0.4845,1
GO:0031227,intrinsic component of endoplasmic retic...,65,6,5.95,0.4855,1
GO:0030176,integral component of endoplasmic reticu...,65,6,5.95,0.4861,1
GO:0042170,plastid membrane,327,29,29.94,0.4908,1
GO:0008352,katanin complex,5,1,0.46,0.4910,1
GO:0000221,vacuolar proton-transporting V-type ATPa...,8,1,0.73,0.4934,1
GO:0030135,coated vesicle,169,17,15.48,0.4936,1
GO:0045261,proton-transporting ATP synthase complex...,28,3,2.56,0.4964,1
GO:0005740,mitochondrial envelope,546,55,50,0.4970,1
GO:0000792,heterochromatin,21,3,1.92,0.4983,1
GO:0098573,intrinsic component of mitochondrial mem...,51,5,4.67,0.4993,1
GO:0033588,Elongator holoenzyme complex,7,1,0.64,0.4996,1
GO:0043668,exine,5,1,0.46,0.5000,1
GO:0043673,sexine,5,1,0.46,0.5000,1
GO:0043674,columella,5,1,0.46,0.5000,1
GO:0045254,pyruvate dehydrogenase complex,7,1,0.64,0.5028,1
GO:0005764,lysosome,55,4,5.04,0.5037,1
GO:0043073,germ cell nucleus,7,1,0.64,0.5045,1
GO:0008250,oligosaccharyltransferase complex,19,2,1.74,0.5081,1
GO:0044438,microbody part,69,7,6.32,0.5084,1
GO:0005654,nucleoplasm,531,60,48.62,0.5105,1
GO:0022625,cytosolic large ribosomal subunit,227,20,20.79,0.5129,1
GO:0005763,mitochondrial small ribosomal subunit,6,1,0.55,0.5144,1
GO:0099568,cytoplasmic region,114,11,10.44,0.5155,1
GO:0044430,cytoskeletal part,469,45,42.95,0.5162,1
GO:0009521,photosystem,123,11,11.26,0.5211,1
GO:0005815,microtubule organizing center,39,4,3.57,0.5212,1
GO:0030658,transport vesicle membrane,62,5,5.68,0.5275,1
GO:0043190,ATP-binding cassette (ABC) transporter c...,5,1,0.46,0.5275,1
GO:0097525,spliceosomal snRNP complex,66,13,6.04,0.5291,1
GO:0030880,RNA polymerase complex,149,14,13.64,0.5396,1
GO:0031082,BLOC complex,7,1,0.64,0.5403,1
GO:0016469,proton-transporting two-sector ATPase co...,127,12,11.63,0.5408,1
GO:0031901,early endosome membrane,21,2,1.92,0.5418,1
GO:0000220,vacuolar proton-transporting V-type ATPa...,22,2,2.01,0.5458,1
GO:0099086,synaptonemal structure,10,1,0.92,0.5477,1
GO:0005686,U2 snRNP,19,4,1.74,0.5536,1
GO:0043601,nuclear replisome,10,1,0.92,0.5566,1
GO:0009522,photosystem I,64,6,5.86,0.5572,1
GO:0046861,glyoxysomal membrane,6,1,0.55,0.5587,1
GO:0031231,intrinsic component of peroxisomal membr...,18,2,1.65,0.5592,1
GO:0031209,SCAR complex,8,1,0.73,0.5601,1
GO:0009538,photosystem I reaction center,9,1,0.82,0.5628,1
GO:0032592,integral component of mitochondrial memb...,48,5,4.4,0.5714,1
GO:0031011,Ino80 complex,16,2,1.47,0.5714,1
GO:0019005,SCF ubiquitin ligase complex,57,6,5.22,0.5716,1
GO:1902495,transmembrane transporter complex,22,2,2.01,0.5738,1
GO:0000276,mitochondrial proton-transporting ATP sy...,17,2,1.56,0.5741,1
GO:0009524,phragmoplast,140,13,12.82,0.5767,1
GO:0005856,cytoskeleton,590,60,54.03,0.5801,1
GO:0072546,ER membrane protein complex,10,1,0.92,0.5807,1
GO:0090404,pollen tube tip,29,1,2.66,0.5818,1
GO:0005667,transcription factor complex,153,14,14.01,0.5856,1
GO:0045178,basal part of cell,9,1,0.82,0.5863,1
GO:0005779,integral component of peroxisomal membra...,18,2,1.65,0.5867,1
GO:0009330,DNA topoisomerase complex (ATP-hydrolyzi...,9,1,0.82,0.5894,1
GO:0044391,ribosomal subunit,454,43,41.57,0.5977,1
GO:0070069,cytochrome complex,29,3,2.66,0.6005,1
GO:0030665,clathrin-coated vesicle membrane,52,5,4.76,0.6032,1
GO:0009504,cell plate,55,5,5.04,0.6084,1
GO:0005680,anaphase-promoting complex,17,2,1.56,0.6094,1
GO:0044439,peroxisomal part,69,7,6.32,0.6115,1
GO:0005761,mitochondrial ribosome,27,3,2.47,0.6134,1
GO:0044433,cytoplasmic vesicle part,353,33,32.32,0.6143,1
GO:0009527,plastid outer membrane,76,6,6.96,0.6143,1
GO:0005769,early endosome,42,4,3.85,0.6157,1
GO:0031985,Golgi cisterna,62,5,5.68,0.6175,1
GO:0009506,plasmodesma,1485,165,135.98,0.6248,1
GO:0044462,external encapsulating structure part,10,1,0.92,0.6250,1
GO:0000314,organellar small ribosomal subunit,10,1,0.92,0.6254,1
GO:0043230,extracellular organelle,10,1,0.92,0.6276,1
GO:0070545,PeBoW complex,9,1,0.82,0.6320,1
GO:0009526,plastid envelope,941,88,86.17,0.6337,1
GO:0044798,nuclear transcription factor complex,96,10,8.79,0.6398,1
GO:1903561,extracellular vesicle,10,1,0.92,0.6401,1
GO:0031306,intrinsic component of mitochondrial out...,28,2,2.56,0.6413,1
GO:0045271,respiratory chain complex I,87,7,7.97,0.6420,1
GO:0005778,peroxisomal membrane,65,7,5.95,0.6453,1
GO:0005801,cis-Golgi network,23,2,2.11,0.6498,1
GO:0031969,chloroplast membrane,319,28,29.21,0.6499,1
GO:0008541,proteasome regulatory particle, lid subc...,23,2,2.11,0.6514,1
GO:0030127,COPII vesicle coat,20,2,1.83,0.6562,1
GO:0000418,RNA polymerase IV complex,29,2,2.66,0.6592,1
GO:0099080,supramolecular complex,325,28,29.76,0.6611,1
GO:0070469,respiratory chain,153,12,14.01,0.6627,1
GO:0030014,CCR4-NOT complex,11,1,1.01,0.6631,1
GO:0016593,Cdc73/Paf1 complex,11,1,1.01,0.6694,1
GO:0045275,respiratory chain complex III,24,2,2.2,0.6728,1
GO:0015629,actin cytoskeleton,86,8,7.87,0.6741,1
GO:0000794,condensed nuclear chromosome,35,3,3.2,0.6743,1
GO:0000790,nuclear chromatin,91,9,8.33,0.6764,1
GO:0032777,Piccolo NuA4 histone acetyltransferase c...,5,1,0.46,0.6765,1
GO:0009707,chloroplast outer membrane,75,6,6.87,0.6801,1
GO:0000796,condensin complex,9,1,0.82,0.6811,1
GO:0005689,U12-type spliceosomal complex,20,3,1.83,0.6832,1
GO:0005747,mitochondrial respiratory chain complex ...,87,7,7.97,0.6852,1
GO:0005838,proteasome regulatory particle,49,4,4.49,0.6898,1
GO:0022624,proteasome accessory complex,49,4,4.49,0.6898,1
GO:0005759,mitochondrial matrix,173,16,15.84,0.6905,1
GO:0005743,mitochondrial inner membrane,426,44,39.01,0.6943,1
GO:0005771,multivesicular body,20,1,1.83,0.6957,1
GO:0008540,proteasome regulatory particle, base sub...,25,2,2.29,0.6965,1
GO:1902494,catalytic complex,1278,130,117.03,0.6977,1
GO:0034707,chloride channel complex,12,1,1.1,0.7059,1
GO:0005762,mitochondrial large ribosomal subunit,19,2,1.74,0.7064,1
GO:0048046,apoplast,691,50,63.27,0.7117,1
GO:0070652,HAUS complex,8,1,0.73,0.7160,1
GO:0016471,vacuolar proton-transporting V-type ATPa...,15,1,1.37,0.7217,1
GO:0033178,proton-transporting two-sector ATPase co...,51,4,4.67,0.7242,1
GO:0031902,late endosome membrane,89,6,8.15,0.7264,1
GO:0005750,mitochondrial respiratory chain complex ...,24,2,2.2,0.7311,1
GO:0005881,cytoplasmic microtubule,39,3,3.57,0.7318,1
GO:0005884,actin filament,14,1,1.28,0.7343,1
GO:0044435,plastid part,1889,176,172.97,0.7344,1
GO:0010369,chromocenter,9,1,0.82,0.7350,1
GO:0031350,intrinsic component of plastid membrane,27,2,2.47,0.7376,1
GO:0009705,plant-type vacuole membrane,156,11,14.28,0.7377,1
GO:1905368,peptidase complex,145,13,13.28,0.7385,1
GO:0030981,cortical microtubule cytoskeleton,39,3,3.57,0.7399,1
GO:0009840,chloroplastic endopeptidase Clp complex,14,1,1.28,0.7434,1
GO:0010598,NAD(P)H dehydrogenase complex (plastoqui...,14,1,1.28,0.7489,1
GO:0048500,signal recognition particle,27,2,2.47,0.7496,1
GO:0009368,endopeptidase Clp complex,14,1,1.28,0.7497,1
GO:0045177,apical part of cell,28,2,2.56,0.7507,1
GO:0031597,cytosolic proteasome complex,16,1,1.47,0.7518,1
GO:0043596,nuclear replication fork,16,1,1.47,0.7527,1
GO:0033116,endoplasmic reticulum-Golgi intermediate...,14,1,1.28,0.7528,1
GO:0031248,protein acetyltransferase complex,66,5,6.04,0.7541,1
GO:0098803,respiratory chain complex,125,10,11.45,0.7549,1
GO:0030894,replisome,11,1,1.01,0.7586,1
GO:0000275,mitochondrial proton-transporting ATP sy...,13,1,1.19,0.7588,1
GO:0030964,NADH dehydrogenase complex,87,7,7.97,0.7590,1
GO:0030134,COPII-coated ER to Golgi transport vesic...,41,3,3.75,0.7618,1
GO:0009654,photosystem II oxygen evolving complex,31,2,2.84,0.7619,1
GO:0005840,ribosome,881,80,80.67,0.7631,1
GO:0030095,chloroplast photosystem II,19,1,1.74,0.7656,1
GO:0033180,proton-transporting V-type ATPase, V1 do...,18,1,1.65,0.7664,1
GO:0030131,clathrin adaptor complex,22,2,2.01,0.7700,1
GO:0071944,cell periphery,6195,564,567.27,0.7735,1
GO:0034045,phagophore assembly site membrane,15,1,1.37,0.7763,1
GO:0031261,DNA replication preinitiation complex,12,1,1.1,0.7763,1
GO:0005657,replication fork,33,3,3.02,0.7782,1
GO:0098805,whole membrane,1392,114,127.46,0.7791,1
GO:0046658,anchored component of plasma membrane,149,10,13.64,0.7820,1
GO:0005839,proteasome core complex,56,4,5.13,0.7855,1
GO:0005786,signal recognition particle, endoplasmic...,24,2,2.2,0.7863,1
GO:0000323,lytic vacuole,65,4,5.95,0.7868,1
GO:0005874,microtubule,308,27,28.2,0.7902,1
GO:0032153,cell division site,16,1,1.47,0.7918,1
GO:0097346,INO80-type complex,21,2,1.92,0.7931,1
GO:0005819,spindle,118,10,10.81,0.7933,1
GO:0120038,plasma membrane bounded cell projection ...,35,1,3.2,0.7946,1
GO:0044450,microtubule organizing center part,16,1,1.47,0.7992,1
GO:0010005,cortical microtubule, transverse to long...,15,1,1.37,0.8018,1
GO:0000791,euchromatin,12,1,1.1,0.8045,1
GO:0005886,plasma membrane,5308,474,486.05,0.8046,1
GO:0030286,dynein complex,15,1,1.37,0.8097,1
GO:0000781,chromosome, telomeric region,29,3,2.66,0.8100,1
GO:0000243,commitment complex,19,3,1.74,0.8101,1
GO:0030904,retromer complex,17,1,1.56,0.8112,1
GO:0015030,Cajal body,30,3,2.75,0.8126,1
GO:0016324,apical plasma membrane,22,1,2.01,0.8165,1
GO:0033179,proton-transporting V-type ATPase, V0 do...,41,3,3.75,0.8180,1
GO:0031351,integral component of plastid membrane,27,2,2.47,0.8227,1
GO:0017053,transcriptional repressor complex,29,2,2.66,0.8247,1
GO:1990351,transporter complex,29,2,2.66,0.8247,1
GO:0005788,endoplasmic reticulum lumen,49,3,4.49,0.8255,1
GO:0005730,nucleolus,727,72,66.57,0.8275,1
GO:0031976,plastid thylakoid,636,50,58.24,0.8283,1
GO:0005849,mRNA cleavage factor complex,16,1,1.47,0.8286,1
GO:0022626,cytosolic ribosome,473,38,43.31,0.8294,1
GO:0005665,RNA polymerase II, core complex,48,4,4.4,0.8323,1
GO:0098590,plasma membrane region,36,2,3.3,0.8337,1
GO:0034357,photosynthetic membrane,525,40,48.07,0.8361,1
GO:0005876,spindle microtubule,19,1,1.74,0.8384,1
GO:0030863,cortical cytoskeleton,41,3,3.75,0.8387,1
GO:0000139,Golgi membrane,568,41,52.01,0.8391,1
GO:0000123,histone acetyltransferase complex,49,4,4.49,0.8407,1
GO:0008180,COP9 signalosome,17,1,1.56,0.8436,1
GO:0000793,condensed chromosome,69,7,6.32,0.8438,1
GO:0055028,cortical microtubule,37,3,3.39,0.8447,1
GO:0010287,plastoglobule,89,6,8.15,0.8469,1
GO:0098852,lytic vacuole membrane,22,1,2.01,0.8473,1
GO:1902493,acetyltransferase complex,66,5,6.04,0.8474,1
GO:0043227,membrane-bounded organelle,21154,1987,1937.06,0.8476,1
GO:0005669,transcription factor TFIID complex,15,1,1.37,0.8533,1
GO:0043231,intracellular membrane-bounded organelle,21056,1977,1928.08,0.8568,1
GO:0099513,polymeric cytoskeletal fiber,322,28,29.49,0.8588,1
GO:0005720,nuclear heterochromatin,17,1,1.56,0.8590,1
GO:0005905,clathrin-coated pit,51,3,4.67,0.8612,1
GO:0000325,plant-type vacuole,217,14,19.87,0.8624,1
GO:0030687,preribosome, large subunit precursor,28,4,2.56,0.8628,1
GO:0009507,chloroplast,4998,493,457.66,0.8635,1
GO:0019028,viral capsid,44,6,4.03,0.8667,1
GO:0019013,viral nucleocapsid,44,6,4.03,0.8667,1
GO:0015630,microtubule cytoskeleton,406,38,37.18,0.8667,1
GO:0097526,spliceosomal tri-snRNP complex,37,6,3.39,0.8673,1
GO:0031358,intrinsic component of chloroplast outer...,21,1,1.92,0.8706,1
GO:0019867,outer membrane,154,10,14.1,0.8727,1
GO:0009523,photosystem II,81,6,7.42,0.8761,1
GO:0035838,growing cell tip,29,1,2.66,0.8788,1
GO:1990726,Lsm1-7-Pat1 complex,9,1,0.82,0.8792,1
GO:0005765,lysosomal membrane,22,1,2.01,0.8800,1
GO:0031981,nuclear lumen,1308,133,119.77,0.8806,1
GO:0044434,chloroplast part,1864,172,170.69,0.8807,1
