GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0000015,phosphopyruvate hydratase complex,7,1,0.53,0.46700,1
GO:0045283,fumarate reductase complex,7,1,0.53,0.46968,1
GO:0030663,COPI-coated vesicle membrane,26,2,1.98,0.47179,1
GO:0005732,small nucleolar ribonucleoprotein comple...,48,5,3.65,0.47698,1
GO:0000922,spindle pole,12,1,0.91,0.47936,1
GO:1905369,endopeptidase complex,125,10,9.5,0.48642,1
GO:0009897,external side of plasma membrane,7,1,0.53,0.48944,1
GO:0033177,proton-transporting two-sector ATPase co...,57,6,4.33,0.49222,1
GO:0009706,chloroplast inner membrane,65,6,4.94,0.49361,1
GO:0005758,mitochondrial intermembrane space,10,1,0.76,0.49506,1
GO:0030126,COPI vesicle coat,26,2,1.98,0.49956,1
GO:0070069,cytochrome complex,43,4,3.27,0.50176,1
GO:0031351,integral component of plastid membrane,18,2,1.37,0.50346,1
GO:0005697,telomerase holoenzyme complex,9,1,0.68,0.51249,1
GO:0005720,nuclear heterochromatin,13,1,0.99,0.51699,1
GO:0044451,nucleoplasm part,213,14,16.19,0.51761,1
GO:0005669,transcription factor TFIID complex,9,1,0.68,0.51820,1
GO:0005746,mitochondrial respiratory chain,119,7,9.05,0.51930,1
GO:0005763,mitochondrial small ribosomal subunit,11,1,0.84,0.52279,1
GO:1905368,peptidase complex,134,10,10.19,0.53065,1
GO:0009513,etioplast,7,1,0.53,0.53776,1
GO:0005794,Golgi apparatus,497,42,37.79,0.54736,1
GO:0030137,COPI-coated vesicle,26,2,1.98,0.55080,1
GO:0045261,proton-transporting ATP synthase complex...,33,3,2.51,0.55361,1
GO:0010598,NAD(P)H dehydrogenase complex (plastoqui...,9,1,0.68,0.55734,1
GO:0000148,1,3-beta-D-glucan synthase complex,29,2,2.2,0.55868,1
GO:0005741,mitochondrial outer membrane,47,3,3.57,0.56309,1
GO:0005618,cell wall,1161,153,88.27,0.56896,1
GO:0030136,clathrin-coated vesicle,68,4,5.17,0.57109,1
GO:0005667,transcription factor complex,70,6,5.32,0.57221,1
GO:0031359,integral component of chloroplast outer ...,11,1,0.84,0.57829,1
GO:0005776,autophagosome,6,1,0.46,0.58043,1
GO:0016607,nuclear speck,42,3,3.19,0.58705,1
GO:0030119,AP-type membrane coat adaptor complex,32,3,2.43,0.58814,1
GO:0009986,cell surface,23,2,1.75,0.59126,1
GO:0000159,protein phosphatase type 2A complex,35,3,2.66,0.59555,1
GO:0031301,integral component of organelle membrane,41,4,3.12,0.59727,1
GO:0031968,organelle outer membrane,108,9,8.21,0.59935,1
GO:0000813,ESCRT I complex,9,1,0.68,0.60254,1
GO:0005786,signal recognition particle, endoplasmic...,18,2,1.37,0.60474,1
GO:0030176,integral component of endoplasmic reticu...,20,2,1.52,0.61093,1
GO:0016592,mediator complex,24,2,1.82,0.61433,1
GO:0016604,nuclear body,77,5,5.85,0.61770,1
GO:0000775,chromosome, centromeric region,26,2,1.98,0.61839,1
GO:1990204,oxidoreductase complex,199,16,15.13,0.62346,1
GO:0019773,proteasome core complex, alpha-subunit c...,24,2,1.82,0.62766,1
GO:0045281,succinate dehydrogenase complex,11,1,0.84,0.63096,1
GO:0045273,respiratory chain complex II,11,1,0.84,0.63096,1
GO:0031300,intrinsic component of organelle membran...,45,4,3.42,0.63178,1
GO:0045257,succinate dehydrogenase complex (ubiquin...,7,1,0.53,0.63636,1
GO:0005761,mitochondrial ribosome,14,1,1.06,0.63794,1
GO:0030659,cytoplasmic vesicle membrane,88,5,6.69,0.64225,1
GO:0031461,cullin-RING ubiquitin ligase complex,316,19,24.02,0.64257,1
GO:0019867,outer membrane,123,11,9.35,0.64436,1
GO:0080008,Cul4-RING E3 ubiquitin ligase complex,235,14,17.87,0.64615,1
GO:0005838,proteasome regulatory particle,63,5,4.79,0.64639,1
GO:0022624,proteasome accessory complex,63,5,4.79,0.64639,1
GO:0005654,nucleoplasm,230,14,17.49,0.64667,1
GO:0031970,organelle envelope lumen,10,1,0.76,0.64786,1
GO:0030880,RNA polymerase complex,88,7,6.69,0.64930,1
GO:0000502,proteasome complex,125,10,9.5,0.65046,1
GO:0048500,signal recognition particle,23,2,1.75,0.65093,1
GO:0000145,exocyst,49,2,3.73,0.65357,1
GO:0017119,Golgi transport complex,16,1,1.22,0.66338,1
GO:0099513,polymeric cytoskeletal fiber,115,7,8.74,0.67357,1
GO:0042644,chloroplast nucleoid,10,1,0.76,0.67465,1
GO:0044440,endosomal part,38,5,2.89,0.67596,1
GO:0010005,cortical microtubule, transverse to long...,21,1,1.6,0.67742,1
GO:0005730,nucleolus,667,47,50.71,0.67815,1
GO:0009505,plant-type cell wall,502,64,38.17,0.67816,1
GO:0005911,cell-cell junction,26,1,1.98,0.68421,1
GO:0031227,intrinsic component of endoplasmic retic...,41,3,3.12,0.69951,1
GO:0031903,microbody membrane,35,4,2.66,0.72281,1
GO:1905360,GTPase complex,111,7,8.44,0.72568,1
GO:0045271,respiratory chain complex I,100,6,7.6,0.73734,1
GO:0055028,cortical microtubule,31,1,2.36,0.73848,1
GO:0045259,proton-transporting ATP synthase complex,57,4,4.33,0.73907,1
GO:0031354,intrinsic component of plastid outer mem...,11,1,0.84,0.73943,1
GO:0031355,integral component of plastid outer memb...,11,1,0.84,0.73943,1
GO:0005744,mitochondrial inner membrane presequence...,45,2,3.42,0.74298,1
GO:0030130,clathrin coat of trans-Golgi network ves...,19,1,1.44,0.74610,1
GO:0030118,clathrin coat,71,4,5.4,0.74693,1
GO:0031988,membrane-bounded vesicle,140,8,10.64,0.74985,1
GO:0009898,cytoplasmic side of plasma membrane,117,9,8.9,0.75635,1
GO:0031981,nuclear lumen,934,60,71.01,0.76089,1
GO:0031350,intrinsic component of plastid membrane,18,2,1.37,0.76103,1
GO:0005681,spliceosomal complex,35,2,2.66,0.76258,1
GO:0043234,protein complex,2335,198,177.53,0.76527,1
GO:0005801,cis-Golgi network,16,1,1.22,0.77156,1
GO:0000275,mitochondrial proton-transporting ATP sy...,20,1,1.52,0.77384,1
GO:0030125,clathrin vesicle coat,41,2,3.12,0.77519,1
GO:0099080,supramolecular complex,115,7,8.74,0.77992,1
GO:0098552,side of membrane,126,10,9.58,0.78162,1
GO:0030135,coated vesicle,111,6,8.44,0.78565,1
GO:0009368,endopeptidase Clp complex,17,1,1.29,0.78575,1
GO:0000152,nuclear ubiquitin ligase complex,22,1,1.67,0.78640,1
GO:0009504,cell plate,44,3,3.35,0.79681,1
GO:0012511,monolayer-surrounded lipid storage body,27,3,2.05,0.80049,1
GO:0022627,cytosolic small ribosomal subunit,195,18,14.83,0.80473,1
GO:0016459,myosin complex,51,3,3.88,0.80489,1
GO:0030660,Golgi-associated vesicle membrane,48,4,3.65,0.80711,1
GO:0000314,organellar small ribosomal subunit,19,1,1.44,0.81313,1
GO:0010369,chromocenter,19,1,1.44,0.81677,1
GO:0000228,nuclear chromosome,98,5,7.45,0.81703,1
GO:0005802,trans-Golgi network,35,2,2.66,0.81808,1
GO:0045263,proton-transporting ATP synthase complex...,19,1,1.44,0.82134,1
GO:0031358,intrinsic component of chloroplast outer...,11,1,0.84,0.82198,1
GO:0000323,lytic vacuole,12,1,0.91,0.82469,1
GO:1990234,transferase complex,651,44,49.49,0.82958,1
GO:0031225,anchored component of membrane,379,29,28.81,0.83010,1
GO:0031224,intrinsic component of membrane,2242,197,170.45,0.83021,1
GO:0005856,cytoskeleton,337,22,25.62,0.83110,1
GO:0031977,thylakoid lumen,125,19,9.5,0.83319,1
GO:0044454,nuclear chromosome part,71,3,5.4,0.83560,1
GO:0042807,central vacuole,10,1,0.76,0.83605,1
GO:0010008,endosome membrane,38,5,2.89,0.84031,1
GO:0015630,microtubule cytoskeleton,211,12,16.04,0.84991,1
GO:0044439,peroxisomal part,36,4,2.74,0.85341,1
GO:0005834,heterotrimeric G-protein complex,111,7,8.44,0.85542,1
GO:0055044,symplast,25,1,1.9,0.86158,1
GO:0005747,mitochondrial respiratory chain complex ...,67,3,5.09,0.86392,1
GO:0031234,extrinsic component of cytoplasmic side ...,113,7,8.59,0.86832,1
GO:0030981,cortical microtubule cytoskeleton,35,1,2.66,0.87030,1
GO:0012505,endomembrane system,6405,520,486.96,0.88351,1
GO:1990351,transporter complex,42,2,3.19,0.88389,1
GO:0031974,membrane-enclosed lumen,1034,69,78.61,0.88696,1
GO:0015934,large ribosomal subunit,302,19,22.96,0.88805,1
GO:0005778,peroxisomal membrane,35,4,2.66,0.88889,1
GO:0090575,RNA polymerase II transcription factor c...,53,6,4.03,0.88889,1
GO:0009707,chloroplast outer membrane,45,3,3.42,0.89380,1
GO:0046658,anchored component of plasma membrane,126,8,9.58,0.89618,1
GO:0044431,Golgi apparatus part,217,15,16.5,0.90189,1
GO:0098562,cytoplasmic side of membrane,119,9,9.05,0.90369,1
GO:0005770,late endosome,36,2,2.74,0.91189,1
GO:0005750,mitochondrial respiratory chain complex ...,33,1,2.51,0.91230,1
GO:0070469,respiratory chain,156,10,11.86,0.91363,1
GO:0044433,cytoplasmic vesicle part,89,5,6.77,0.91892,1
GO:0008541,proteasome regulatory particle, lid subc...,28,1,2.13,0.92101,1
GO:0000786,nucleosome,78,2,5.93,0.92146,1
GO:0030133,transport vesicle,68,3,5.17,0.92172,1
GO:0097708,intracellular vesicle,141,8,10.72,0.92304,1
GO:0030863,cortical cytoskeleton,38,1,2.89,0.92337,1
GO:0099023,tethring complex,65,3,4.94,0.92442,1
GO:0019897,extrinsic component of plasma membrane,116,7,8.82,0.92578,1
GO:0030117,membrane coat,129,8,9.81,0.92586,1
GO:0009840,chloroplastic endopeptidase Clp complex,17,1,1.29,0.93091,1
GO:0016023,cytoplasmic, membrane-bounded vesicle,140,8,10.64,0.93257,1
GO:0030964,NADH dehydrogenase complex,100,6,7.6,0.93285,1
GO:0012506,vesicle membrane,89,5,6.77,0.93323,1
GO:0030120,vesicle coat,84,4,6.39,0.93453,1
GO:0000139,Golgi membrane,62,4,4.71,0.93537,1
GO:0048475,coated membrane,129,8,9.81,0.93723,1
GO:0042175,nuclear outer membrane-endoplasmic retic...,147,8,11.18,0.93723,1
GO:0005753,mitochondrial proton-transporting ATP sy...,37,1,2.81,0.93769,1
GO:0005839,proteasome core complex,50,2,3.8,0.93832,1
GO:0045177,apical part of cell,32,1,2.43,0.94114,1
GO:0044391,ribosomal subunit,520,38,39.53,0.94371,1
GO:0005743,mitochondrial inner membrane,359,20,27.29,0.94542,1
GO:0031982,vesicle,145,8,11.02,0.94813,1
GO:0042170,plastid membrane,143,13,10.87,0.94919,1
GO:0045275,respiratory chain complex III,33,1,2.51,0.94981,1
GO:0030054,cell junction,38,1,2.89,0.95052,1
GO:0005881,cytoplasmic microtubule,31,1,2.36,0.95246,1
GO:0030658,transport vesicle membrane,39,2,2.97,0.95600,1
GO:0000313,organellar ribosome,35,1,2.66,0.95927,1
GO:0031410,cytoplasmic vesicle,141,8,10.72,0.95944,1
GO:0009506,plasmodesma,25,1,1.9,0.96154,1
GO:0005643,nuclear pore,81,3,6.16,0.96346,1
GO:0042651,thylakoid membrane,539,100,40.98,0.96543,1
GO:0000790,nuclear chromatin,47,1,3.57,0.96608,1
GO:0005694,chromosome,321,17,24.4,0.97187,1
GO:0098797,plasma membrane protein complex,161,9,12.24,0.97193,1
GO:0043228,non-membrane-bounded organelle,1988,152,151.14,0.97206,1
GO:0043232,intracellular non-membrane-bounded organ...,1988,152,151.14,0.97212,1
GO:0005789,endoplasmic reticulum membrane,144,8,10.95,0.97219,1
GO:0098803,respiratory chain complex,148,9,11.25,0.97295,1
GO:0009523,photosystem II,59,13,4.49,0.97394,1
GO:0005819,spindle,90,3,6.84,0.97450,1
GO:0031226,intrinsic component of plasma membrane,186,10,14.14,0.97480,1
GO:0005887,integral component of plasma membrane,57,2,4.33,0.97483,1
GO:0098798,mitochondrial protein complex,205,10,15.59,0.97598,1
GO:0009574,preprophase band,39,1,2.97,0.97870,1
GO:0044432,endoplasmic reticulum part,159,8,12.09,0.98155,1
GO:1902494,catalytic complex,1186,87,90.17,0.98178,1
GO:0031969,chloroplast membrane,116,10,8.82,0.98229,1
GO:0042597,periplasmic space,46,1,3.5,0.98297,1
GO:1902495,transmembrane transporter complex,37,1,2.81,0.98341,1
GO:0000151,ubiquitin ligase complex,458,28,34.82,0.98353,1
GO:0019866,organelle inner membrane,431,26,32.77,0.98385,1
GO:0044429,mitochondrial part,489,32,37.18,0.98603,1
GO:0044459,plasma membrane part,390,22,29.65,0.98653,1
GO:0030662,coated vesicle membrane,87,5,6.61,0.98682,1
GO:0044421,extracellular region part,55,1,4.18,0.98712,1
GO:0005795,Golgi stack,48,1,3.65,0.98847,1
GO:0044448,cell cortex part,87,3,6.61,0.99092,1
GO:0044455,mitochondrial membrane part,219,11,16.65,0.99149,1
GO:0070013,intracellular organelle lumen,1032,69,78.46,0.99313,1
GO:0044815,DNA packaging complex,81,2,6.16,0.99411,1
GO:0022625,cytosolic large ribosomal subunit,242,16,18.4,0.99433,1
GO:0043233,organelle lumen,1034,69,78.61,0.99491,1
GO:0099568,cytoplasmic region,95,3,7.22,0.99496,1
GO:0005938,cell cortex,95,3,7.22,0.99655,1
GO:0030313,cell envelope,46,1,3.5,0.99676,1
GO:0005635,nuclear envelope,130,4,9.88,0.99709,1
GO:0098800,inner mitochondrial membrane protein com...,193,9,14.67,0.99752,1
GO:0032993,protein-DNA complex,92,2,6.99,0.99793,1
GO:0005739,mitochondrion,1957,138,148.79,0.99845,1
GO:0044430,cytoskeletal part,270,14,20.53,0.99871,1
GO:0044428,nuclear part,1163,75,88.42,0.99879,1
GO:0031966,mitochondrial membrane,393,24,29.88,0.99880,1
GO:0000785,chromatin,144,4,10.95,0.99908,1
GO:0044427,chromosomal part,236,11,17.94,0.99908,1
GO:0098791,Golgi subcompartment,80,3,6.08,0.99930,1
GO:0009524,phragmoplast,104,2,7.91,0.99961,1
GO:0005740,mitochondrial envelope,425,26,32.31,1.00000,1
GO:0005634,nucleus,5004,346,380.44,1.00000,1
GO:0030288,outer membrane-bounded periplasmic space,46,1,3.5,1.00000,1
GO:0005777,peroxisome,325,51,24.71,1.00000,1
GO:0099512,supramolecular fiber,115,7,8.74,1.00000,1
GO:0099081,supramolecular polymer,115,7,8.74,1.00000,1
GO:0005575,cellular_component,39275,2986,2986,1.00000,1
GO:0000428,DNA-directed RNA polymerase complex,88,7,6.69,1.00000,1
GO:0009517,PSII associated light-harvesting complex...,6,4,0.46,1.00000,1
GO:0000109,nucleotide-excision repair complex,5,0,0.38,1.00000,1
GO:0000123,histone acetyltransferase complex,5,0,0.38,1.00000,1
GO:0000164,protein phosphatase type 1 complex,14,0,1.06,1.00000,1
GO:0000214,tRNA-intron endonuclease complex,6,0,0.46,1.00000,1
GO:0000276,mitochondrial proton-transporting ATP sy...,12,0,0.91,1.00000,1
GO:0000311,plastid large ribosomal subunit,13,0,0.99,1.00000,1
GO:0000312,plastid small ribosomal subunit,8,0,0.61,1.00000,1
GO:0000315,organellar large ribosomal subunit,14,0,1.06,1.00000,1
GO:0000322,storage vacuole,19,0,1.44,1.00000,1
GO:0000326,protein storage vacuole,19,0,1.44,1.00000,1
GO:0000776,kinetochore,10,0,0.76,1.00000,1
GO:0000781,chromosome, telomeric region,9,0,0.68,1.00000,1
GO:0000791,euchromatin,14,0,1.06,1.00000,1
GO:0000808,origin recognition complex,8,0,0.61,1.00000,1
GO:0000814,ESCRT II complex,5,0,0.38,1.00000,1
GO:0000932,cytoplasmic mRNA processing body,17,0,1.29,1.00000,1
GO:0005666,DNA-directed RNA polymerase III complex,5,0,0.38,1.00000,1
GO:0005672,transcription factor TFIIA complex,8,0,0.61,1.00000,1
GO:0005719,nuclear euchromatin,10,0,0.76,1.00000,1
GO:0005742,mitochondrial outer membrane translocase...,15,0,1.14,1.00000,1
GO:0005769,early endosome,10,0,0.76,1.00000,1
GO:0005771,multivesicular body,14,0,1.06,1.00000,1
GO:0005775,vacuolar lumen,11,0,0.84,1.00000,1
GO:0005787,signal peptidase complex,9,0,0.68,1.00000,1
GO:0005788,endoplasmic reticulum lumen,14,0,1.06,1.00000,1
GO:0005847,mRNA cleavage and polyadenylation specif...,6,0,0.46,1.00000,1
GO:0005849,mRNA cleavage factor complex,7,0,0.53,1.00000,1
GO:0005851,eukaryotic translation initiation factor...,14,0,1.06,1.00000,1
GO:0005852,eukaryotic translation initiation factor...,26,0,1.98,1.00000,1
GO:0005885,Arp2/3 protein complex,12,0,0.91,1.00000,1
GO:0005905,clathrin-coated pit,15,0,1.14,1.00000,1
GO:0005960,glycine cleavage complex,12,0,0.91,1.00000,1
GO:0005971,ribonucleoside-diphosphate reductase com...,7,0,0.53,1.00000,1
