GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:2001070,starch binding,17,5,1.68,0.00896,0.333186976744186
GO:0000976,transcription regulatory region sequence...,229,32,22.63,0.00922,0.33379125
GO:0001078,proximal promoter DNA-binding transcript...,7,5,0.69,0.00955,0.33379125
GO:0045156,electron transporter, transferring elect...,12,4,1.19,0.00964,0.33379125
GO:0005215,transporter activity,2307,261,227.96,0.00991,0.33379125
GO:0016713,oxidoreductase activity, acting on paire...,12,5,1.19,0.01002,0.33379125
GO:0022804,active transmembrane transporter activit...,961,127,94.96,0.01109,0.36189612244898
GO:0016759,cellulose synthase activity,69,18,6.82,0.01182,0.3780036
GO:0004176,ATP-dependent peptidase activity,43,9,4.25,0.01336,0.418875294117647
GO:0015662,ATPase activity, coupled to transmembran...,94,17,9.29,0.01395,0.423885849056604
GO:0004556,alpha-amylase activity,10,4,0.99,0.01405,0.423885849056604
GO:0008289,lipid binding,465,62,45.95,0.01435,0.424306071428571
GO:0016838,carbon-oxygen lyase activity, acting on ...,54,14,5.34,0.01482,0.424306071428571
GO:0042802,identical protein binding,364,52,35.97,0.01486,0.424306071428571
GO:0004222,metalloendopeptidase activity,77,14,7.61,0.01537,0.424562068965517
GO:0042626,ATPase activity, coupled to transmembran...,355,52,35.08,0.01540,0.424562068965517
GO:0030276,clathrin binding,51,11,5.04,0.01631,0.438836666666667
GO:0051002,ligase activity, forming nitrogen-metal ...,5,3,0.49,0.01660,0.438836666666667
GO:0102336,3-oxo-arachidoyl-CoA synthase activity,33,8,3.26,0.01729,0.438836666666667
GO:0102337,3-oxo-cerotoyl-CoA synthase activity,33,8,3.26,0.01729,0.438836666666667
GO:0102338,3-oxo-lignoceronyl-CoA synthase activity,33,8,3.26,0.01729,0.438836666666667
GO:0015296,anion:cation symporter activity,5,3,0.49,0.01765,0.439240454545455
GO:0000285,1-phosphatidylinositol-3-phosphate 5-kin...,6,4,0.59,0.01801,0.439240454545455
GO:0046912,transferase activity, transferring acyl ...,41,10,4.05,0.01813,0.439240454545455
GO:0015108,chloride transmembrane transporter activ...,18,6,1.78,0.01907,0.447948428571429
GO:0004497,monooxygenase activity,525,70,51.88,0.01927,0.447948428571429
GO:0046556,alpha-L-arabinofuranosidase activity,17,6,1.68,0.01949,0.447948428571429
GO:0020037,heme binding,609,74,60.18,0.01961,0.447948428571429
GO:0004348,glucosylceramidase activity,5,3,0.49,0.02014,0.453575492957747
GO:0035639,purine ribonucleoside triphosphate bindi...,4876,577,481.8,0.02069,0.459490416666667
GO:0030674,protein binding, bridging,16,5,1.58,0.02160,0.473128767123288
GO:0009882,blue light photoreceptor activity,7,5,0.69,0.02232,0.482292972972973
GO:0000287,magnesium ion binding,236,33,23.32,0.02367,0.504505
GO:0016814,hydrolase activity, acting on carbon-nit...,42,9,4.15,0.02421,0.504505
GO:0005388,calcium-transporting ATPase activity,37,8,3.66,0.02459,0.504505
GO:0004707,MAP kinase activity,39,9,3.85,0.02461,0.504505
GO:0043167,ion binding,11540,1208,1140.27,0.02556,0.506152592592593
GO:0080016,(-)-E-beta-caryophyllene synthase activi...,7,5,0.69,0.02564,0.506152592592593
GO:0080017,alpha-humulene synthase activity,7,5,0.69,0.02564,0.506152592592593
GO:0016856,racemase and epimerase activity, acting ...,7,3,0.69,0.02726,0.53157
GO:0003725,double-stranded RNA binding,22,6,2.17,0.02844,0.547750465116279
GO:0051020,GTPase binding,148,25,14.62,0.02924,0.547750465116279
GO:0016874,ligase activity,666,85,65.81,0.02940,0.547750465116279
GO:0005488,binding,20176,2039,1993.6,0.02946,0.547750465116279
GO:0003690,double-stranded DNA binding,397,49,39.23,0.03026,0.555697415730337
GO:0003729,mRNA binding,521,70,51.48,0.03089,0.555697415730337
GO:0005342,organic acid transmembrane transporter a...,172,28,17,0.03093,0.555697415730337
GO:0015075,ion transmembrane transporter activity,1209,152,119.46,0.03156,0.560716
GO:0004825,methionine-tRNA ligase activity,6,3,0.59,0.03194,0.561231428571429
GO:0016307,phosphatidylinositol phosphate kinase ac...,29,7,2.87,0.03247,0.564342717391304
GO:0016723,oxidoreductase activity, oxidizing metal...,10,3,0.99,0.03427,0.5796375
GO:0004709,MAP kinase kinase kinase activity,7,3,0.69,0.03456,0.5796375
GO:0019905,syntaxin binding,9,2,0.89,0.03461,0.5796375
GO:0017056,structural constituent of nuclear pore,9,3,0.89,0.03480,0.5796375
GO:0000234,phosphoethanolamine N-methyltransferase ...,9,3,0.89,0.03737,0.616027113402062
GO:0003682,chromatin binding,213,30,21.05,0.03881,0.6261684
GO:0005506,iron ion binding,655,80,64.72,0.03882,0.6261684
GO:0010181,FMN binding,83,15,8.2,0.03916,0.6261684
GO:0004616,phosphogluconate dehydrogenase (decarbox...,12,4,1.19,0.04035,0.63137213592233
GO:0032182,ubiquitin-like protein binding,31,7,3.06,0.04050,0.63137213592233
GO:0016646,oxidoreductase activity, acting on the C...,36,9,3.56,0.04067,0.63137213592233
GO:0099516,ion antiporter activity,98,18,9.68,0.04172,0.641445
GO:0015299,solute:proton antiporter activity,76,13,7.51,0.04843,0.737519714285714
GO:0031404,chloride ion binding,8,3,0.79,0.05246,0.791354150943396
GO:0035091,phosphatidylinositol binding,117,17,11.56,0.05393,0.805925887850467
GO:0045486,naringenin 3-dioxygenase activity,5,2,0.49,0.05538,0.819811621621622
GO:0052866,phosphatidylinositol phosphate phosphata...,23,5,2.27,0.05625,0.819811621621622
GO:0046943,carboxylic acid transmembrane transporte...,172,28,17,0.05668,0.819811621621622
GO:0042085,5-methyltetrahydropteroyltri-L-glutamate...,8,3,0.79,0.05691,0.819811621621622
GO:0051213,dioxygenase activity,203,29,20.06,0.05747,0.820486875
GO:0005515,protein binding,5857,623,578.73,0.05821,0.823697256637168
GO:0046577,long-chain-alcohol oxidase activity,7,2,0.69,0.05983,0.83037724137931
GO:0050017,L-3-cyanoalanine synthase activity,5,2,0.49,0.05994,0.83037724137931
GO:1990837,sequence-specific double-stranded DNA bi...,261,34,25.79,0.06024,0.83037724137931
GO:0004540,ribonuclease activity,152,23,15.02,0.06103,0.834076666666667
GO:0080161,auxin transmembrane transporter activity,58,11,5.73,0.06205,0.840830084745763
GO:0061134,peptidase regulator activity,91,12,8.99,0.06318,0.84600425
GO:0015204,urea transmembrane transporter activity,11,3,1.09,0.06349,0.84600425
GO:0015298,solute:cation antiporter activity,87,15,8.6,0.06464,0.85420958677686
GO:0003951,NAD+ kinase activity,9,3,0.89,0.06575,0.861756147540984
GO:0046906,tetrapyrrole binding,666,80,65.81,0.06650,0.8645
GO:0015301,anion:anion antiporter activity,26,7,2.57,0.06752,0.866607637795276
GO:0003871,5-methyltetrahydropteroyltriglutamate-ho...,8,3,0.79,0.06863,0.866607637795276
GO:0016863,intramolecular oxidoreductase activity, ...,15,4,1.48,0.06877,0.866607637795276
GO:0004096,catalase activity,9,3,0.89,0.06883,0.866607637795276
GO:0047134,protein-disulfide reductase activity,90,8,8.89,0.06956,0.8689565625
GO:0003909,DNA ligase activity,6,2,0.59,0.07101,0.880193720930233
GO:0004813,alanine-tRNA ligase activity,8,3,0.79,0.07452,0.893499017341041
GO:0090599,alpha-glucosidase activity,23,6,2.27,0.07533,0.893499017341041
GO:0005365,myo-inositol transmembrane transporter a...,6,2,0.59,0.07585,0.893499017341041
GO:0016753,O-sinapoyltransferase activity,5,2,0.49,0.07587,0.893499017341041
GO:0016702,oxidoreductase activity, acting on singl...,57,12,5.63,0.07737,0.893499017341041
GO:0034603,pyruvate dehydrogenase [NAD(P)+] activit...,8,3,0.79,0.07782,0.893499017341041
GO:0048027,mRNA 5'-UTR binding,8,3,0.79,0.07903,0.893499017341041
GO:0050551,myrcene synthase activity,7,4,0.69,0.08047,0.893499017341041
GO:0048018,receptor ligand activity,21,3,2.08,0.08077,0.893499017341041
GO:0038023,signaling receptor activity,299,31,29.54,0.08102,0.893499017341041
GO:0003878,ATP citrate synthase activity,8,4,0.79,0.08207,0.893499017341041
GO:0015562,efflux transmembrane transporter activit...,68,12,6.72,0.08319,0.893499017341041
GO:0004553,hydrolase activity, hydrolyzing O-glycos...,673,92,66.5,0.08348,0.893499017341041
GO:0005343,organic acid:sodium symporter activity,10,4,0.99,0.08351,0.893499017341041
GO:0008146,sulfotransferase activity,65,6,6.42,0.08359,0.893499017341041
GO:0004534,5'-3' exoribonuclease activity,7,3,0.69,0.08560,0.893499017341041
GO:0016289,CoA hydrolase activity,25,5,2.47,0.08654,0.893499017341041
GO:0016712,oxidoreductase activity, acting on paire...,9,3,0.89,0.08787,0.893499017341041
GO:0016752,sinapoyltransferase activity,5,2,0.49,0.09093,0.893499017341041
GO:0004030,aldehyde dehydrogenase [NAD(P)+] activit...,18,5,1.78,0.09104,0.893499017341041
GO:0043796,glyceraldehyde dehydrogenase (NADP) acti...,8,3,0.79,0.09192,0.893499017341041
GO:0034822,citronellal dehydrogenase activity,8,3,0.79,0.09192,0.893499017341041
GO:0034832,geranial dehydrogenase activity,8,3,0.79,0.09192,0.893499017341041
GO:0018472,1-hydroxy-2-naphthaldehyde dehydrogenase...,8,3,0.79,0.09192,0.893499017341041
GO:0018473,cis-2-methyl-5-isopropylhexa-2,5-dienal ...,8,3,0.79,0.09192,0.893499017341041
GO:0018475,trans-2-methyl-5-isopropylhexa-2,5-diena...,8,3,0.79,0.09192,0.893499017341041
GO:0043745,N2-acetyl-L-aminoadipate semialdehyde de...,8,3,0.79,0.09192,0.893499017341041
GO:0034525,1-naphthaldehyde dehydrogenase activity,8,3,0.79,0.09192,0.893499017341041
GO:0034538,3-methylsalicylaldehyde dehydrogenase ac...,8,3,0.79,0.09192,0.893499017341041
GO:0043870,N-acetyl-gamma-aminoadipyl-phosphate red...,8,3,0.79,0.09192,0.893499017341041
GO:0043878,glyceraldehyde-3-phosphate dehydrogenase...,8,3,0.79,0.09192,0.893499017341041
GO:0034601,oxoglutarate dehydrogenase [NAD(P)+] act...,8,3,0.79,0.09192,0.893499017341041
GO:0034602,oxoglutarate dehydrogenase (NAD+) activi...,8,3,0.79,0.09192,0.893499017341041
GO:0044104,2,5-dioxovalerate dehydrogenase (NAD+) a...,8,3,0.79,0.09192,0.893499017341041
GO:0017111,nucleoside-triphosphatase activity,1493,191,147.52,0.09313,0.893499017341041
GO:0003886,DNA (cytosine-5-)-methyltransferase acti...,6,2,0.59,0.09315,0.893499017341041
GO:0031956,medium-chain fatty acid-CoA ligase activ...,16,4,1.58,0.09366,0.893499017341041
GO:0003994,aconitate hydratase activity,10,3,0.99,0.09399,0.893499017341041
GO:0005384,manganese ion transmembrane transporter ...,19,5,1.88,0.09420,0.893499017341041
GO:0016645,oxidoreductase activity, acting on the C...,67,11,6.62,0.09476,0.893499017341041
GO:0008509,anion transmembrane transporter activity,416,60,41.11,0.09510,0.893499017341041
GO:0015386,potassium:proton antiporter activity,13,4,1.28,0.09556,0.893499017341041
GO:0005086,ARF guanyl-nucleotide exchange factor ac...,13,3,1.28,0.09636,0.893499017341041
GO:0002161,aminoacyl-tRNA editing activity,30,6,2.96,0.09667,0.893499017341041
GO:0004197,cysteine-type endopeptidase activity,52,6,5.14,0.09774,0.898196896551724
GO:0005247,voltage-gated chloride channel activity,14,4,1.38,0.09910,0.905490857142857
GO:0004349,glutamate 5-kinase activity,6,2,0.59,0.09989,0.907523352272727
GO:0019187,beta-1,4-mannosyltransferase activity,17,5,1.68,0.10057,0.908539152542373
GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity,10,3,0.99,0.10155,0.912238483146067
GO:0018812,3-hydroxyacyl-CoA dehydratase activity,5,2,0.49,0.10332,0.919425
GO:0034212,peptide N-acetyltransferase activity,56,9,5.53,0.10350,0.919425
GO:0045551,cinnamyl-alcohol dehydrogenase activity,16,4,1.58,0.10531,0.930335303867403
GO:0004712,protein serine/threonine/tyrosine kinase...,66,11,6.52,0.10794,0.938982
GO:0034768,(E)-beta-ocimene synthase activity,8,4,0.79,0.10932,0.938982
GO:0035673,oligopeptide transmembrane transporter a...,28,4,2.77,0.10984,0.938982
GO:0004654,polyribonucleotide nucleotidyltransferas...,5,2,0.49,0.11126,0.938982
GO:0016758,transferase activity, transferring hexos...,704,84,69.56,0.11145,0.938982
GO:0019781,NEDD8 activating enzyme activity,8,3,0.79,0.11188,0.938982
GO:0016746,transferase activity, transferring acyl ...,696,84,68.77,0.11238,0.938982
GO:0031957,very long-chain fatty acid-CoA ligase ac...,5,2,0.49,0.11252,0.938982
GO:0019238,cyclohydrolase activity,28,8,2.77,0.11308,0.938982
GO:0005227,calcium activated cation channel activit...,6,2,0.59,0.11359,0.938982
GO:0031491,nucleosome binding,29,6,2.87,0.11400,0.938982
GO:0004012,phospholipid-translocating ATPase activi...,24,6,2.37,0.11439,0.938982
GO:0022821,potassium ion antiporter activity,15,4,1.48,0.11441,0.938982
GO:0008092,cytoskeletal protein binding,424,53,41.9,0.11451,0.938982
GO:0061733,peptide-lysine-N-acetyltransferase activ...,45,9,4.45,0.11697,0.954260357142857
GO:0004643,phosphoribosylaminoimidazolecarboxamide ...,8,2,0.79,0.11765,0.95493578680203
GO:0070330,aromatase activity,5,3,0.49,0.11905,0.95494125
GO:0004357,glutamate-cysteine ligase activity,5,2,0.49,0.11955,0.95494125
GO:0001653,peptide receptor activity,19,4,1.88,0.12036,0.95494125
GO:0000983,transcription factor activity, RNA polym...,7,2,0.69,0.12255,0.95494125
GO:0030744,luteolin O-methyltransferase activity,7,2,0.69,0.12338,0.95494125
GO:0003993,acid phosphatase activity,81,11,8,0.12354,0.95494125
GO:0080046,quercetin 4'-O-glucosyltransferase activ...,7,3,0.69,0.12400,0.95494125
GO:0050284,sinapate 1-glucosyltransferase activity,7,3,0.69,0.12400,0.95494125
GO:0004373,glycogen (starch) synthase activity,7,3,0.69,0.12400,0.95494125
GO:0004620,phospholipase activity,84,10,8.3,0.12419,0.95494125
GO:0080139,borate efflux transmembrane transporter ...,5,2,0.49,0.12422,0.95494125
GO:0004143,diacylglycerol kinase activity,18,4,1.78,0.12500,0.95633971291866
GO:0140098,catalytic activity, acting on RNA,639,76,63.14,0.12563,0.956582714285714
GO:0008420,RNA polymerase II CTD heptapeptide repea...,8,2,0.79,0.12641,0.957960142180095
GO:0016721,oxidoreductase activity, acting on super...,12,3,1.19,0.12824,0.963303661971831
GO:0008792,arginine decarboxylase activity,5,2,0.49,0.12832,0.963303661971831
GO:0008409,5'-3' exonuclease activity,15,4,1.48,0.12919,0.96530285046729
GO:0004784,superoxide dismutase activity,12,3,1.19,0.13094,0.972104383561644
GO:0048038,quinone binding,35,6,3.46,0.13162,0.972104383561644
GO:0042803,protein homodimerization activity,199,26,19.66,0.13278,0.972104383561644
GO:0004822,isoleucine-tRNA ligase activity,5,2,0.49,0.13302,0.972104383561644
GO:0019899,enzyme binding,482,59,47.63,0.13314,0.972104383561644
GO:0004003,ATP-dependent DNA helicase activity,30,5,2.96,0.13428,0.97293
GO:0016278,lysine N-methyltransferase activity,50,7,4.94,0.13447,0.97293
GO:0002020,protease binding,23,5,2.27,0.13697,0.986554189189189
GO:0016887,ATPase activity,880,120,86.95,0.13766,0.987077757847534
GO:0008381,mechanosensitive ion channel activity,11,3,1.09,0.13902,0.992379375
GO:0046914,transition metal ion binding,3480,356,343.86,0.14229,1
GO:0033799,myricetin 3'-O-methyltransferase activit...,7,2,0.69,0.14244,1
GO:0032553,ribonucleotide binding,5276,617,521.32,0.14286,1
GO:0015318,inorganic molecular entity transmembrane...,1140,139,112.64,0.14396,1
GO:0015116,sulfate transmembrane transporter activi...,29,6,2.87,0.14474,1
GO:0004564,beta-fructofuranosidase activity,21,5,2.08,0.14620,1
GO:0004506,squalene monooxygenase activity,12,3,1.19,0.15008,1
GO:0047635,alanine-oxo-acid transaminase activity,8,2,0.79,0.15346,1
GO:0102361,esculetin 4-O-beta-glucosyltransferase a...,6,2,0.59,0.15354,1
GO:0102359,daphnetin 4-O-beta-glucosyltransferase a...,6,2,0.59,0.15354,1
GO:0004450,isocitrate dehydrogenase (NADP+) activit...,7,2,0.69,0.15441,1
GO:0043015,gamma-tubulin binding,18,4,1.78,0.15465,1
GO:0016860,intramolecular oxidoreductase activity,95,11,9.39,0.15530,1
GO:0042623,ATPase activity, coupled,668,96,66.01,0.15542,1
GO:0030755,quercetin 3-O-methyltransferase activity,8,2,0.79,0.15568,1
GO:0004350,glutamate-5-semialdehyde dehydrogenase a...,5,2,0.49,0.15579,1
GO:0016901,oxidoreductase activity, acting on the C...,6,2,0.59,0.15610,1
GO:0015245,fatty acid transmembrane transporter act...,5,2,0.49,0.15647,1
GO:0052747,sinapyl alcohol dehydrogenase activity,12,3,1.19,0.15806,1
GO:0032452,histone demethylase activity,8,2,0.79,0.16201,1
GO:0050378,UDP-glucuronate 4-epimerase activity,10,2,0.99,0.16251,1
GO:0004518,nuclease activity,451,51,44.56,0.16266,1
GO:0004559,alpha-mannosidase activity,21,4,2.08,0.16643,1
GO:0005319,lipid transporter activity,63,10,6.23,0.16756,1
GO:0004467,long-chain fatty acid-CoA ligase activit...,19,4,1.88,0.16780,1
GO:0003825,alpha,alpha-trehalose-phosphate synthase...,12,4,1.19,0.16789,1
GO:0016597,amino acid binding,88,10,8.7,0.16799,1
GO:0008168,methyltransferase activity,568,67,56.12,0.16803,1
GO:0061980,regulatory RNA binding,13,3,1.28,0.16829,1
GO:0004647,phosphoserine phosphatase activity,8,2,0.79,0.17031,1
GO:0042910,xenobiotic transmembrane transporter act...,26,5,2.57,0.17167,1
GO:0030414,peptidase inhibitor activity,89,11,8.79,0.17169,1
GO:0047262,polygalacturonate 4-alpha-galacturonosyl...,54,9,5.34,0.17185,1
GO:0016832,aldehyde-lyase activity,28,6,2.77,0.17514,1
GO:0003916,DNA topoisomerase activity,28,4,2.77,0.17515,1
GO:0005310,dicarboxylic acid transmembrane transpor...,35,8,3.46,0.17601,1
GO:0008061,chitin binding,33,6,3.26,0.17609,1
GO:0070034,telomerase RNA binding,7,2,0.69,0.17781,1
GO:0016903,oxidoreductase activity, acting on the a...,134,18,13.24,0.17792,1
GO:0004198,calcium-dependent cysteine-type endopept...,7,2,0.69,0.17983,1
GO:0042389,omega-3 fatty acid desaturase activity,7,2,0.69,0.18191,1
GO:0019825,oxygen binding,280,37,27.67,0.18217,1
GO:0008725,DNA-3-methyladenine glycosylase activity,11,2,1.09,0.18333,1
GO:0015142,tricarboxylic acid transmembrane transpo...,5,2,0.49,0.18681,1
GO:0008453,alanine-glyoxylate transaminase activity,9,2,0.89,0.18749,1
GO:0042578,phosphoric ester hydrolase activity,661,72,65.31,0.18833,1
GO:0004029,aldehyde dehydrogenase (NAD) activity,28,6,2.77,0.18958,1
GO:0000030,mannosyltransferase activity,33,6,3.26,0.18973,1
GO:0009008,DNA-methyltransferase activity,8,2,0.79,0.18995,1
GO:0070003,threonine-type peptidase activity,56,6,5.53,0.19158,1
GO:0022836,gated channel activity,162,20,16.01,0.19205,1
GO:0004527,exonuclease activity,123,17,12.15,0.19215,1
GO:0003955,NAD(P)H dehydrogenase (quinone) activity,8,2,0.79,0.19323,1
GO:0042084,5-methyltetrahydrofolate-dependent methy...,7,2,0.69,0.19512,1
GO:0015645,fatty acid ligase activity,22,4,2.17,0.19514,1
GO:0046554,malate dehydrogenase (NADP+) activity,7,2,0.69,0.19595,1
GO:0030983,mismatched DNA binding,19,4,1.88,0.19620,1
GO:0008447,L-ascorbate oxidase activity,11,2,1.09,0.19940,1
GO:0004714,transmembrane receptor protein tyrosine ...,15,2,1.48,0.19965,1
GO:0016703,oxidoreductase activity, acting on singl...,6,2,0.59,0.20070,1
GO:0016614,oxidoreductase activity, acting on CH-OH...,356,43,35.18,0.20251,1
GO:0043682,copper-transporting ATPase activity,7,2,0.69,0.20253,1
GO:0004602,glutathione peroxidase activity,14,3,1.38,0.20301,1
GO:0004075,biotin carboxylase activity,9,2,0.89,0.20440,1
GO:0050734,hydroxycinnamoyltransferase activity,8,2,0.79,0.20683,1
GO:0018474,2-carboxybenzaldehyde dehydrogenase acti...,8,3,0.79,0.20780,1
GO:0034520,2-naphthaldehyde dehydrogenase activity,8,3,0.79,0.20780,1
GO:0034530,4-hydroxymethylsalicyaldehyde dehydrogen...,8,3,0.79,0.20780,1
GO:0052814,medium-chain-aldehyde dehydrogenase acti...,8,3,0.79,0.20780,1
GO:0004144,diacylglycerol O-acyltransferase activit...,37,4,3.66,0.20884,1
GO:0004611,phosphoenolpyruvate carboxykinase activi...,25,5,2.47,0.20895,1
GO:0008139,nuclear localization sequence binding,17,3,1.68,0.20945,1
GO:0000978,RNA polymerase II proximal promoter sequ...,5,2,0.49,0.21157,1
GO:0004185,serine-type carboxypeptidase activity,78,10,7.71,0.21318,1
GO:0015462,ATPase-coupled protein transmembrane tra...,5,1,0.49,0.21653,1
GO:0000166,nucleotide binding,6614,759,653.53,0.21764,1
GO:0016819,hydrolase activity, acting on acid anhyd...,7,2,0.69,0.21951,1
GO:0009922,fatty acid elongase activity,18,4,1.78,0.22013,1
GO:0017076,purine nucleotide binding,5205,606,514.31,0.22094,1
GO:0008271,secondary active sulfate transmembrane t...,25,5,2.47,0.22373,1
GO:0008242,omega peptidase activity,21,4,2.08,0.22389,1
GO:0016434,rRNA (cytosine) methyltransferase activi...,5,1,0.49,0.22727,1
GO:1901682,sulfur compound transmembrane transporte...,36,6,3.56,0.22767,1
GO:0070569,uridylyltransferase activity,14,3,1.38,0.22914,1
GO:0016893,endonuclease activity, active with eithe...,80,10,7.9,0.23032,1
GO:0030572,phosphatidyltransferase activity,6,1,0.59,0.23077,1
GO:0005199,structural constituent of cell wall,29,4,2.87,0.23136,1
GO:0004742,dihydrolipoyllysine-residue acetyltransf...,10,2,0.99,0.23198,1
GO:0004300,enoyl-CoA hydratase activity,8,2,0.79,0.23398,1
GO:0016772,transferase activity, transferring phosp...,3133,343,309.57,0.23870,1
GO:0016854,racemase and epimerase activity,71,8,7.02,0.23903,1
GO:0051119,sugar transmembrane transporter activity,62,7,6.13,0.23927,1
GO:0004105,choline-phosphate cytidylyltransferase a...,6,1,0.59,0.24000,1
GO:0004532,exoribonuclease activity,45,8,4.45,0.24091,1
GO:0016628,oxidoreductase activity, acting on the C...,47,7,4.64,0.24262,1
GO:0008308,voltage-gated anion channel activity,38,6,3.75,0.24430,1
GO:0004812,aminoacyl-tRNA ligase activity,157,21,15.51,0.24516,1
GO:0016835,carbon-oxygen lyase activity,264,40,26.09,0.24649,1
GO:0016420,malonyltransferase activity,9,2,0.89,0.24846,1
GO:1990939,ATP-dependent microtubule motor activity,13,3,1.28,0.25022,1
GO:0052742,phosphatidylinositol kinase activity,16,3,1.58,0.25068,1
GO:0003779,actin binding,186,26,18.38,0.25209,1
GO:0004066,asparagine synthase (glutamine-hydrolyzi...,12,2,1.19,0.25266,1
GO:0004526,ribonuclease P activity,14,3,1.38,0.25319,1
GO:0008559,xenobiotic transmembrane transporting AT...,26,5,2.57,0.25331,1
GO:0008686,3,4-dihydroxy-2-butanone-4-phosphate syn...,7,2,0.69,0.25385,1
GO:0051499,D-aminoacyl-tRNA deacylase activity,5,2,0.49,0.25435,1
GO:0017096,acetylserotonin O-methyltransferase acti...,10,2,0.99,0.25459,1
GO:0043565,sequence-specific DNA binding,1310,131,129.44,0.25493,1
GO:0016740,transferase activity,6621,705,654.23,0.25521,1
GO:0080019,fatty-acyl-CoA reductase (alcohol-formin...,18,4,1.78,0.25526,1
GO:0018024,histone-lysine N-methyltransferase activ...,41,6,4.05,0.25622,1
GO:0016641,oxidoreductase activity, acting on the C...,44,7,4.35,0.25643,1
GO:0042277,peptide binding,101,10,9.98,0.25698,1
GO:0042162,telomeric DNA binding,26,4,2.57,0.25791,1
GO:0015125,bile acid transmembrane transporter acti...,8,2,0.79,0.25917,1
GO:0004069,L-aspartate:2-oxoglutarate aminotransfer...,20,3,1.98,0.25934,1
GO:0004610,phosphoacetylglucosamine mutase activity,6,1,0.59,0.26087,1
GO:0015079,potassium ion transmembrane transporter ...,126,17,12.45,0.26139,1
GO:0036459,thiol-dependent ubiquitinyl hydrolase ac...,73,9,7.21,0.26371,1
GO:0004335,galactokinase activity,9,2,0.89,0.26421,1
GO:0005459,UDP-galactose transmembrane transporter ...,9,2,0.89,0.26471,1
GO:0004312,fatty acid synthase activity,41,6,4.05,0.26591,1
GO:0016796,exonuclease activity, active with either...,53,9,5.24,0.26637,1
