GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0031166,integral component of vacuolar membrane,5,1,0.42,0.34093,1
GO:0031969,chloroplast membrane,501,49,42.47,0.34194,1
GO:1905369,endopeptidase complex,162,11,13.73,0.34951,1
GO:0055037,recycling endosome,39,5,3.31,0.35118,1
GO:0005763,mitochondrial small ribosomal subunit,15,2,1.27,0.35436,1
GO:0017101,aminoacyl-tRNA synthetase multienzyme co...,14,2,1.19,0.35474,1
GO:0031205,endoplasmic reticulum Sec complex,17,2,1.44,0.35495,1
GO:0005778,peroxisomal membrane,112,14,9.49,0.35891,1
GO:0030874,nucleolar chromatin,12,2,1.02,0.36099,1
GO:0070545,PeBoW complex,13,2,1.1,0.36456,1
GO:0005933,cellular bud,5,1,0.42,0.36468,1
GO:0009344,nitrite reductase complex [NAD(P)H],5,1,0.42,0.36500,1
GO:0043005,neuron projection,53,4,4.49,0.36601,1
GO:0044215,other organism,15,2,1.27,0.36727,1
GO:0044217,other organism part,15,2,1.27,0.36727,1
GO:0016459,myosin complex,42,5,3.56,0.37135,1
GO:0000775,chromosome, centromeric region,97,17,8.22,0.37517,1
GO:0012507,ER to Golgi transport vesicle membrane,53,6,4.49,0.37857,1
GO:0005764,lysosome,134,12,11.36,0.38036,1
GO:0005874,microtubule,453,44,38.4,0.38409,1
GO:0005798,Golgi-associated vesicle,194,21,16.45,0.38656,1
GO:0000314,organellar small ribosomal subunit,19,2,1.61,0.39027,1
GO:0005721,pericentric heterochromatin,8,2,0.68,0.39318,1
GO:0005663,DNA replication factor C complex,23,3,1.95,0.39324,1
GO:0070469,respiratory chain,175,15,14.83,0.39548,1
GO:0005911,cell-cell junction,1995,212,169.12,0.39604,1
GO:0032580,Golgi cisterna membrane,82,8,6.95,0.39843,1
GO:0005740,mitochondrial envelope,697,70,59.08,0.40586,1
GO:0009506,plasmodesma,1990,212,168.69,0.40697,1
GO:0071541,eukaryotic translation initiation factor...,8,2,0.68,0.41586,1
GO:0005791,rough endoplasmic reticulum,20,2,1.7,0.41654,1
GO:0009941,chloroplast envelope,1185,111,100.45,0.41853,1
GO:0000779,condensed chromosome, centromeric region,34,6,2.88,0.41862,1
GO:0098794,postsynapse,38,4,3.22,0.42160,1
GO:0005797,Golgi medial cisterna,16,2,1.36,0.42426,1
GO:0051233,spindle midzone,15,2,1.27,0.42436,1
GO:0097060,synaptic membrane,30,3,2.54,0.42643,1
GO:0070470,plasma membrane respiratory chain,7,1,0.59,0.42698,1
GO:1905354,exoribonuclease complex,27,3,2.29,0.42852,1
GO:0016282,eukaryotic 43S preinitiation complex,42,7,3.56,0.42897,1
GO:0030121,AP-1 adaptor complex,6,1,0.51,0.42906,1
GO:0000178,exosome (RNase complex),27,3,2.29,0.42965,1
GO:0000783,nuclear telomere cap complex,6,1,0.51,0.43006,1
GO:0042406,extrinsic component of endoplasmic retic...,8,1,0.68,0.43278,1
GO:0009328,phenylalanine-tRNA ligase complex,6,1,0.51,0.43324,1
GO:0000785,chromatin,325,38,27.55,0.43575,1
GO:0005666,RNA polymerase III complex,25,2,2.12,0.43867,1
GO:0009504,cell plate,70,7,5.93,0.44197,1
GO:0030139,endocytic vesicle,53,6,4.49,0.44339,1
GO:0043197,dendritic spine,21,2,1.78,0.44341,1
GO:0045282,plasma membrane succinate dehydrogenase ...,6,1,0.51,0.44436,1
GO:0045274,plasma membrane respiratory chain comple...,6,1,0.51,0.44436,1
GO:0045240,dihydrolipoyl dehydrogenase complex,13,1,1.1,0.44552,1
GO:0031305,integral component of mitochondrial inne...,46,4,3.9,0.44712,1
GO:0098573,intrinsic component of mitochondrial mem...,83,6,7.04,0.44842,1
GO:0097550,transcriptional preinitiation complex,12,2,1.02,0.45157,1
GO:0009521,photosystem,128,11,10.85,0.45183,1
GO:0001673,male germ cell nucleus,5,1,0.42,0.45455,1
GO:0044430,cytoskeletal part,717,68,60.78,0.45555,1
GO:0034457,Mpp10 complex,6,1,0.51,0.45841,1
GO:0048046,apoplast,1048,67,88.84,0.45932,1
GO:0034357,photosynthetic membrane,626,53,53.07,0.46122,1
GO:0030867,rough endoplasmic reticulum membrane,19,2,1.61,0.46334,1
GO:0012506,vesicle membrane,232,22,19.67,0.46604,1
GO:0031429,box H/ACA snoRNP complex,17,2,1.44,0.46691,1
GO:0009507,chloroplast,4146,397,351.46,0.46908,1
GO:0032155,cell division site part,7,1,0.59,0.47011,1
GO:0005732,small nucleolar ribonucleoprotein comple...,44,5,3.73,0.47196,1
GO:0038201,TOR complex,7,1,0.59,0.47588,1
GO:0009524,phragmoplast,227,21,19.24,0.47730,1
GO:0016593,Cdc73/Paf1 complex,11,1,0.93,0.48227,1
GO:0000323,lytic vacuole,158,13,13.39,0.48404,1
GO:0000221,vacuolar proton-transporting V-type ATPa...,8,1,0.68,0.48413,1
GO:0032838,plasma membrane bounded cell projection ...,21,2,1.78,0.48530,1
GO:0005682,U5 snRNP,46,8,3.9,0.49113,1
GO:0002189,ribose phosphate diphosphokinase complex,7,1,0.59,0.49388,1
GO:0090734,site of DNA damage,23,3,1.95,0.49514,1
GO:0005761,mitochondrial ribosome,38,4,3.22,0.49742,1
GO:0120038,plasma membrane bounded cell projection ...,100,6,8.48,0.49806,1
GO:0005938,cell cortex,227,19,19.24,0.49840,1
GO:0035619,root hair tip,12,1,1.02,0.50174,1
GO:0016328,lateral plasma membrane,9,1,0.76,0.50510,1
GO:0008278,cohesin complex,17,2,1.44,0.50583,1
GO:0030119,AP-type membrane coat adaptor complex,41,4,3.48,0.51036,1
GO:0099081,supramolecular polymer,477,44,40.44,0.51092,1
GO:0033597,mitotic checkpoint complex,17,2,1.44,0.51105,1
GO:0035649,Nrd1 complex,7,1,0.59,0.51111,1
GO:0031931,TORC1 complex,7,1,0.59,0.51111,1
GO:0030981,cortical microtubule cytoskeleton,61,6,5.17,0.51219,1
GO:0031464,Cul4A-RING E3 ubiquitin ligase complex,9,1,0.76,0.51641,1
GO:0000346,transcription export complex,7,1,0.59,0.51695,1
GO:0044456,synapse part,44,4,3.73,0.51888,1
GO:0000177,cytoplasmic exosome (RNase complex),19,2,1.61,0.51921,1
GO:0044309,neuron spine,21,2,1.78,0.52149,1
GO:0000782,telomere cap complex,6,1,0.51,0.52260,1
GO:0030062,mitochondrial tricarboxylic acid cycle e...,8,1,0.68,0.52496,1
GO:0044435,plastid part,2354,217,199.55,0.52553,1
GO:0031351,integral component of plastid membrane,34,3,2.88,0.52627,1
GO:0005656,nuclear pre-replicative complex,7,1,0.59,0.52841,1
GO:0005664,nuclear origin of replication recognitio...,8,1,0.68,0.52881,1
GO:0045254,pyruvate dehydrogenase complex,8,1,0.68,0.52910,1
GO:0009538,photosystem I reaction center,9,1,0.76,0.52957,1
GO:0005930,axoneme,8,1,0.68,0.53070,1
GO:0010282,senescence-associated vacuole,13,1,1.1,0.53139,1
GO:0005795,Golgi stack,146,13,12.38,0.53211,1
GO:0031616,spindle pole centrosome,5,1,0.42,0.53376,1
GO:0030135,coated vesicle,279,28,23.65,0.53703,1
GO:0035098,ESC/E(Z) complex,5,1,0.42,0.53768,1
GO:0031594,neuromuscular junction,6,1,0.51,0.53991,1
GO:0031976,plastid thylakoid,723,61,61.29,0.54200,1
GO:0031301,integral component of organelle membrane,202,16,17.12,0.54580,1
GO:0099572,postsynaptic specialization,21,2,1.78,0.55450,1
GO:0071540,eukaryotic translation initiation factor...,10,2,0.85,0.55554,1
GO:0031358,intrinsic component of chloroplast outer...,31,3,2.63,0.55675,1
GO:0000930,gamma-tubulin complex,8,1,0.68,0.55861,1
GO:0031985,Golgi cisterna,114,10,9.66,0.55969,1
GO:0045252,oxoglutarate dehydrogenase complex,8,1,0.68,0.55991,1
GO:0000808,origin recognition complex,8,1,0.68,0.56089,1
GO:0009925,basal plasma membrane,10,1,0.85,0.56174,1
GO:0035097,histone methyltransferase complex,38,4,3.22,0.56273,1
GO:0035658,Mon1-Ccz1 complex,8,1,0.68,0.56327,1
GO:1990429,peroxisomal importomer complex,9,1,0.76,0.56410,1
GO:0017119,Golgi transport complex,32,3,2.71,0.56640,1
GO:0000445,THO complex part of transcription export...,7,1,0.59,0.56667,1
GO:0030286,dynein complex,9,1,0.76,0.56771,1
GO:0045261,proton-transporting ATP synthase complex...,45,4,3.81,0.56899,1
GO:0000324,fungal-type vacuole,12,1,1.02,0.57312,1
GO:0005849,mRNA cleavage factor complex,30,3,2.54,0.57456,1
GO:0014069,postsynaptic density,21,2,1.78,0.57832,1
GO:0016323,basolateral plasma membrane,10,1,0.85,0.57930,1
GO:0032585,multivesicular body membrane,16,1,1.36,0.58036,1
GO:0044441,ciliary part,9,1,0.76,0.58261,1
GO:0005689,U12-type spliceosomal complex,41,5,3.48,0.58369,1
GO:0016324,apical plasma membrane,38,3,3.22,0.58490,1
GO:0005615,extracellular space,353,27,29.92,0.58526,1
GO:0045177,apical part of cell,47,4,3.98,0.59080,1
GO:0042555,MCM complex,20,2,1.7,0.59208,1
GO:0099568,cytoplasmic region,248,21,21.02,0.59428,1
GO:0043596,nuclear replication fork,37,3,3.14,0.59966,1
GO:0061927,TOC-TIC supercomplex I,9,1,0.76,0.60032,1
GO:0016602,CCAAT-binding factor complex,25,1,2.12,0.60085,1
GO:1990415,Pex17p-Pex14p docking complex,9,1,0.76,0.60158,1
GO:0097458,neuron part,60,5,5.09,0.60387,1
GO:0097014,ciliary plasm,8,1,0.68,0.60606,1
GO:0070390,transcription export complex 2,9,1,0.76,0.60768,1
GO:0048500,signal recognition particle,22,2,1.86,0.60849,1
GO:0036387,pre-replicative complex,7,1,0.59,0.60983,1
GO:0033178,proton-transporting two-sector ATPase co...,69,5,5.85,0.61029,1
GO:0031350,intrinsic component of plastid membrane,34,3,2.88,0.61084,1
GO:0000123,histone acetyltransferase complex,63,6,5.34,0.61467,1
GO:0005947,mitochondrial alpha-ketoglutarate dehydr...,8,1,0.68,0.61538,1
GO:0036126,sperm flagellum,8,1,0.68,0.61538,1
GO:0098590,plasma membrane region,89,7,7.54,0.61567,1
GO:0043036,starch grain,10,1,0.85,0.62057,1
GO:0009569,chloroplast starch grain,10,1,0.85,0.62142,1
GO:0008275,gamma-tubulin small complex,5,1,0.42,0.62500,1
GO:0044436,thylakoid part,657,56,55.69,0.62567,1
GO:0032592,integral component of mitochondrial memb...,79,6,6.7,0.62655,1
GO:0000347,THO complex,21,2,1.78,0.62817,1
GO:0030176,integral component of endoplasmic reticu...,147,11,12.46,0.63000,1
GO:0044431,Golgi apparatus part,1419,128,120.29,0.63002,1
GO:0000139,Golgi membrane,1109,95,94.01,0.63126,1
GO:0017053,transcriptional repressor complex,33,3,2.8,0.63475,1
GO:0005753,mitochondrial proton-transporting ATP sy...,48,4,4.07,0.63535,1
GO:0099513,polymeric cytoskeletal fiber,474,44,40.18,0.63693,1
GO:0030008,TRAPP complex,11,1,0.93,0.63770,1
GO:0033588,Elongator holoenzyme complex,11,1,0.93,0.63878,1
GO:0031298,replication fork protection complex,10,1,0.85,0.63991,1
GO:0070603,SWI/SNF superfamily-type complex,48,4,4.07,0.64009,1
GO:0030665,clathrin-coated vesicle membrane,66,7,5.59,0.64478,1
GO:0000124,SAGA complex,16,1,1.36,0.64713,1
GO:0009528,plastid inner membrane,143,13,12.12,0.64752,1
GO:0005968,Rab-protein geranylgeranyltransferase co...,11,1,0.93,0.64752,1
GO:0005743,mitochondrial inner membrane,523,51,44.33,0.64836,1
GO:0030880,RNA polymerase complex,206,17,17.46,0.64837,1
GO:0030424,axon,25,2,2.12,0.65039,1
GO:0072588,box H/ACA RNP complex,17,2,1.44,0.65094,1
GO:0043073,germ cell nucleus,11,1,0.93,0.65363,1
