GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0015144,carbohydrate transmembrane transporter a...,208,16,12.61,0.04792,1
GO:0004197,cysteine-type endopeptidase activity,51,5,3.09,0.04928,1
GO:0009916,alternative oxidase activity,7,2,0.42,0.04977,1
GO:0016688,L-ascorbate peroxidase activity,11,3,0.67,0.05068,1
GO:0004521,endoribonuclease activity,90,9,5.46,0.05396,1
GO:0051184,cofactor transporter activity,17,3,1.03,0.05494,1
GO:0016882,cyclo-ligase activity,7,2,0.42,0.05577,1
GO:0019200,carbohydrate kinase activity,82,7,4.97,0.05588,1
GO:0002020,protease binding,22,4,1.33,0.05661,1
GO:0080030,methyl indole-3-acetate esterase activit...,17,3,1.03,0.05793,1
GO:0015297,antiporter activity,269,13,16.31,0.05836,1
GO:0004367,glycerol-3-phosphate dehydrogenase [NAD+...,6,2,0.36,0.05927,1
GO:0016624,oxidoreductase activity, acting on the a...,22,4,1.33,0.06204,1
GO:0016836,hydro-lyase activity,150,12,9.09,0.06320,1
GO:0009927,histidine phosphotransfer kinase activit...,10,2,0.61,0.06396,1
GO:0061659,ubiquitin-like protein ligase activity,161,13,9.76,0.06486,1
GO:1901476,carbohydrate transporter activity,208,16,12.61,0.06905,1
GO:0004747,ribokinase activity,23,3,1.39,0.06916,1
GO:0015157,oligosaccharide transmembrane transporte...,31,5,1.88,0.06923,1
GO:0016427,tRNA (cytosine) methyltransferase activi...,7,2,0.42,0.06957,1
GO:0061630,ubiquitin protein ligase activity,161,13,9.76,0.07181,1
GO:0008238,exopeptidase activity,172,12,10.43,0.07527,1
GO:0005262,calcium channel activity,22,3,1.33,0.07774,1
GO:0004020,adenylylsulfate kinase activity,11,2,0.67,0.07803,1
GO:0015078,hydrogen ion transmembrane transporter a...,267,22,16.19,0.07914,1
GO:0022838,substrate-specific channel activity,240,17,14.55,0.07949,1
GO:0004084,branched-chain-amino-acid transaminase a...,15,3,0.91,0.08067,1
GO:0019843,rRNA binding,182,18,11.03,0.08076,1
GO:0015037,peptide disulfide oxidoreductase activit...,11,3,0.67,0.08127,1
GO:0016758,transferase activity, transferring hexos...,694,45,42.07,0.08493,1
GO:0031406,carboxylic acid binding,163,13,9.88,0.08813,1
GO:0019239,deaminase activity,19,3,1.15,0.08863,1
GO:0004540,ribonuclease activity,150,11,9.09,0.08909,1
GO:0001046,core promoter sequence-specific DNA bind...,31,4,1.88,0.08976,1
GO:0019900,kinase binding,121,12,7.33,0.09385,1
GO:0004702,receptor signaling protein serine/threon...,85,6,5.15,0.09440,1
GO:0016417,S-acyltransferase activity,67,5,4.06,0.09493,1
GO:0015154,disaccharide transmembrane transporter a...,27,4,1.64,0.09533,1
GO:0005527,macrolide binding,31,4,1.88,0.09619,1
GO:0016741,transferase activity, transferring one-c...,595,38,36.07,0.09637,1
GO:0003924,GTPase activity,226,14,13.7,0.09688,1
GO:0004190,aspartic-type endopeptidase activity,140,13,8.49,0.09917,1
GO:0000254,C-4 methylsterol oxidase activity,8,2,0.48,0.09988,1
GO:0005057,receptor signaling protein activity,85,6,5.15,0.10306,1
GO:0070003,threonine-type peptidase activity,56,5,3.39,0.10345,1
GO:0008235,metalloexopeptidase activity,37,5,2.24,0.10684,1
GO:0005253,anion channel activity,40,4,2.42,0.11018,1
GO:0004567,beta-mannosidase activity,11,2,0.67,0.11089,1
GO:0033764,steroid dehydrogenase activity, acting o...,17,3,1.03,0.11324,1
GO:0016813,hydrolase activity, acting on carbon-nit...,10,2,0.61,0.11342,1
GO:0070568,guanylyltransferase activity,12,2,0.73,0.11394,1
GO:0080032,methyl jasmonate esterase activity,11,2,0.67,0.11538,1
GO:0019901,protein kinase binding,102,12,6.18,0.11543,1
GO:0016798,hydrolase activity, acting on glycosyl b...,696,43,42.19,0.11560,1
GO:0003713,transcription coactivator activity,44,4,2.67,0.11717,1
GO:0016709,oxidoreductase activity, acting on paire...,244,17,14.79,0.11733,1
GO:0001055,RNA polymerase II activity,30,4,1.82,0.11826,1
GO:0008443,phosphofructokinase activity,29,3,1.76,0.11942,1
GO:0015077,monovalent inorganic cation transmembran...,395,27,23.94,0.12203,1
GO:0042625,ATPase coupled ion transmembrane transpo...,196,9,11.88,0.12217,1
GO:0022803,passive transmembrane transporter activi...,268,18,16.25,0.12238,1
GO:0005372,water transmembrane transporter activity,53,5,3.21,0.12328,1
GO:0001047,core promoter binding,33,4,2,0.12396,1
GO:0008113,peptide-methionine (S)-S-oxide reductase...,12,5,0.73,0.12436,1
GO:0016229,steroid dehydrogenase activity,27,4,1.64,0.12464,1
GO:0031593,polyubiquitin binding,17,2,1.03,0.12581,1
GO:0000339,RNA cap binding,9,2,0.55,0.12785,1
GO:0005261,cation channel activity,85,7,5.15,0.12842,1
GO:0016274,protein-arginine N-methyltransferase act...,18,2,1.09,0.13139,1
GO:0004725,protein tyrosine phosphatase activity,37,5,2.24,0.13223,1
GO:0004130,cytochrome-c peroxidase activity,8,2,0.48,0.13338,1
GO:0004129,cytochrome-c oxidase activity,29,4,1.76,0.13888,1
GO:0046983,protein dimerization activity,1028,82,62.32,0.13938,1
GO:0004014,adenosylmethionine decarboxylase activit...,14,2,0.85,0.13947,1
GO:0000104,succinate dehydrogenase activity,14,3,0.85,0.14049,1
GO:0008641,small protein activating enzyme activity,29,4,1.76,0.14256,1
GO:0004416,hydroxyacylglutathione hydrolase activit...,9,2,0.55,0.14368,1
GO:0016675,oxidoreductase activity, acting on a hem...,29,4,1.76,0.15128,1
GO:0015665,alcohol transmembrane transporter activi...,57,5,3.46,0.15442,1
GO:0030619,U1 snRNA binding,7,2,0.42,0.15556,1
GO:0016627,oxidoreductase activity, acting on the C...,133,13,8.06,0.15617,1
GO:0019212,phosphatase inhibitor activity,29,4,1.76,0.15626,1
GO:0008649,rRNA methyltransferase activity,22,3,1.33,0.15715,1
GO:0019207,kinase regulator activity,106,12,6.43,0.15761,1
GO:0004177,aminopeptidase activity,44,5,2.67,0.16212,1
GO:0015002,heme-copper terminal oxidase activity,30,4,1.82,0.16534,1
GO:0016776,phosphotransferase activity, phosphate g...,49,4,2.97,0.16610,1
GO:0016859,cis-trans isomerase activity,106,12,6.43,0.16625,1
GO:0008422,beta-glucosidase activity,61,5,3.7,0.17082,1
GO:0005381,iron ion transmembrane transporter activ...,24,2,1.45,0.17228,1
GO:0016210,naringenin-chalcone synthase activity,5,1,0.3,0.17497,1
GO:0051998,protein carboxyl O-methyltransferase act...,5,1,0.3,0.17604,1
GO:0033613,activating transcription factor binding,7,1,0.42,0.17752,1
GO:0016769,transferase activity, transferring nitro...,122,9,7.4,0.17807,1
GO:0008312,7S RNA binding,21,3,1.27,0.17982,1
GO:0004044,amidophosphoribosyltransferase activity,5,1,0.3,0.18298,1
GO:0008171,O-methyltransferase activity,83,7,5.03,0.18307,1
GO:0080054,low-affinity nitrate transmembrane trans...,6,1,0.36,0.18750,1
GO:0005216,ion channel activity,187,12,11.34,0.18814,1
GO:0008169,C-methyltransferase activity,14,2,0.85,0.18877,1
GO:0009001,serine O-acetyltransferase activity,8,1,0.48,0.19114,1
GO:0015105,arsenite transmembrane transporter activ...,7,1,0.42,0.19119,1
GO:0030234,enzyme regulator activity,583,49,35.34,0.19124,1
GO:0016651,oxidoreductase activity, acting on NAD(P...,252,22,15.28,0.19208,1
GO:0016893,endonuclease activity, active with eithe...,78,7,4.73,0.19290,1
GO:0051540,metal cluster binding,200,16,12.12,0.19296,1
GO:0016623,oxidoreductase activity, acting on the a...,11,2,0.67,0.19634,1
GO:0015254,glycerol channel activity,48,5,2.91,0.19769,1
GO:0003725,double-stranded RNA binding,22,3,1.33,0.19816,1
GO:0004396,hexokinase activity,20,2,1.21,0.20381,1
GO:0050833,pyruvate transmembrane transporter activ...,5,1,0.3,0.20479,1
GO:0016757,transferase activity, transferring glyco...,1030,59,62.44,0.20568,1
GO:0090430,caffeoyl-CoA: alcohol caffeoyl transfera...,6,1,0.36,0.20626,1
GO:0043015,gamma-tubulin binding,18,2,1.09,0.20879,1
GO:0043138,3'-5' DNA helicase activity,13,1,0.79,0.21004,1
GO:0004751,ribose-5-phosphate isomerase activity,6,1,0.36,0.21429,1
GO:0001948,glycoprotein binding,5,1,0.3,0.21471,1
GO:0004864,protein phosphatase inhibitor activity,26,4,1.58,0.21482,1
GO:0042887,amide transmembrane transporter activity,32,3,1.94,0.21515,1
GO:0010326,methionine-oxo-acid transaminase activit...,12,2,0.73,0.21619,1
GO:0000175,3'-5'-exoribonuclease activity,38,2,2.3,0.21698,1
GO:0016247,channel regulator activity,11,2,0.67,0.21744,1
GO:0016877,ligase activity, forming carbon-sulfur b...,91,7,5.52,0.21793,1
GO:0004738,pyruvate dehydrogenase activity,22,3,1.33,0.21908,1
GO:0008324,cation transmembrane transporter activit...,770,39,46.68,0.21911,1
GO:0070181,small ribosomal subunit rRNA binding,9,2,0.55,0.21926,1
GO:0004743,pyruvate kinase activity,21,2,1.27,0.21946,1
GO:0031409,pigment binding,26,3,1.58,0.22254,1
GO:0016168,chlorophyll binding,54,5,3.27,0.22303,1
GO:0003785,actin monomer binding,9,1,0.55,0.22623,1
GO:0004809,tRNA (guanine-N2-)-methyltransferase act...,5,1,0.3,0.22626,1
GO:0008308,voltage-gated anion channel activity,37,4,2.24,0.22682,1
GO:0050662,coenzyme binding,497,31,30.13,0.22724,1
GO:1901681,sulfur compound binding,52,5,3.15,0.22752,1
GO:0071917,triose-phosphate transmembrane transport...,5,1,0.3,0.22772,1
GO:0001228,transcriptional activator activity, RNA ...,61,4,3.7,0.23026,1
GO:0015086,cadmium ion transmembrane transporter ac...,7,1,0.42,0.23110,1
GO:1901618,organic hydroxy compound transmembrane t...,65,5,3.94,0.23117,1
GO:0004765,shikimate kinase activity,6,1,0.36,0.23165,1
GO:0043565,sequence-specific DNA binding,1268,82,76.87,0.23463,1
GO:0017176,phosphatidylinositol N-acetylglucosaminy...,7,1,0.42,0.23488,1
GO:0051731,polynucleotide 5'-hydroxyl-kinase activi...,6,1,0.36,0.23789,1
GO:0072341,modified amino acid binding,27,3,1.64,0.23956,1
GO:0047134,protein-disulfide reductase activity,89,12,5.4,0.24103,1
GO:0016880,acid-ammonia (or amide) ligase activity,16,2,0.97,0.24127,1
GO:0042879,aldonate transmembrane transporter activ...,6,1,0.36,0.24207,1
GO:0008526,phosphatidylinositol transporter activit...,8,1,0.48,0.24242,1
GO:0015189,L-lysine transmembrane transporter activ...,9,1,0.55,0.24324,1
GO:0008135,translation factor activity, RNA binding,268,22,16.25,0.24383,1
GO:0000993,RNA polymerase II core binding,5,1,0.3,0.24515,1
GO:0016635,oxidoreductase activity, acting on the C...,18,3,1.09,0.24737,1
GO:0016724,oxidoreductase activity, oxidizing metal...,6,1,0.36,0.24872,1
GO:0004739,pyruvate dehydrogenase (acetyl-transferr...,14,3,0.85,0.24904,1
GO:0019842,vitamin binding,66,5,4,0.24987,1
GO:0016840,carbon-nitrogen lyase activity,63,5,3.82,0.25046,1
GO:0004831,tyrosine-tRNA ligase activity,6,1,0.36,0.25155,1
GO:0005315,inorganic phosphate transmembrane transp...,29,2,1.76,0.25232,1
GO:0060229,lipase activator activity,11,2,0.67,0.25336,1
GO:0016805,dipeptidase activity,14,2,0.85,0.25347,1
GO:0001056,RNA polymerase III activity,26,3,1.58,0.25371,1
GO:0008172,S-methyltransferase activity,17,2,1.03,0.25411,1
GO:0050308,sugar-phosphatase activity,27,3,1.64,0.25509,1
GO:0008373,sialyltransferase activity,5,1,0.3,0.25586,1
GO:0004853,uroporphyrinogen decarboxylase activity,6,1,0.36,0.26136,1
GO:0033218,amide binding,111,9,6.73,0.26380,1
GO:0016668,oxidoreductase activity, acting on a sul...,110,13,6.67,0.26554,1
GO:0036442,hydrogen-exporting ATPase activity,85,6,5.15,0.26604,1
GO:0050897,cobalt ion binding,72,6,4.36,0.26710,1
GO:0034768,(E)-beta-ocimene synthase activity,7,1,0.42,0.26786,1
GO:0050551,myrcene synthase activity,6,1,0.36,0.26829,1
GO:0004619,phosphoglycerate mutase activity,8,2,0.48,0.26877,1
GO:0052736,beta-glucanase activity,5,1,0.3,0.26901,1
GO:0004629,phospholipase C activity,16,2,0.97,0.27013,1
GO:0016790,thiolester hydrolase activity,50,4,3.03,0.27312,1
GO:0000062,fatty-acyl-CoA binding,29,3,1.76,0.27681,1
GO:0030291,protein serine/threonine kinase inhibito...,16,3,0.97,0.27713,1
GO:0004797,thymidine kinase activity,7,4,0.42,0.27778,1
GO:0034212,peptide N-acetyltransferase activity,54,2,3.27,0.27781,1
GO:0005484,SNAP receptor activity,87,8,5.27,0.28057,1
GO:0008757,S-adenosylmethionine-dependent methyltra...,226,15,13.7,0.28191,1
GO:0008441,3'(2'),5'-bisphosphate nucleotidase acti...,13,2,0.79,0.28261,1
GO:0016819,hydrolase activity, acting on acid anhyd...,7,1,0.42,0.28367,1
GO:0019210,kinase inhibitor activity,33,4,2,0.28394,1
GO:0051087,chaperone binding,38,4,2.3,0.28617,1
GO:0004372,glycine hydroxymethyltransferase activit...,19,2,1.15,0.28739,1
GO:0003954,NADH dehydrogenase activity,52,6,3.15,0.28741,1
GO:0070573,metallodipeptidase activity,9,2,0.55,0.28807,1
GO:0016409,palmitoyltransferase activity,50,3,3.03,0.28816,1
GO:0015631,tubulin binding,230,11,13.94,0.29054,1
GO:0016433,rRNA (adenine) methyltransferase activit...,8,2,0.48,0.29091,1
GO:0004618,phosphoglycerate kinase activity,8,1,0.48,0.29254,1
GO:0008825,cyclopropane-fatty-acyl-phospholipid syn...,5,1,0.3,0.29289,1
GO:0030785,[ribulose-bisphosphate carboxylase]-lysi...,5,1,0.3,0.29289,1
GO:0016420,malonyltransferase activity,9,1,0.55,0.29349,1
GO:0070704,sterol desaturase activity,6,1,0.36,0.29472,1
GO:0017069,snRNA binding,27,3,1.64,0.29486,1
GO:0030414,peptidase inhibitor activity,85,8,5.15,0.29710,1
GO:0004535,poly(A)-specific ribonuclease activity,21,2,1.27,0.29872,1
GO:0003993,acid phosphatase activity,79,7,4.79,0.29920,1
GO:0004721,phosphoprotein phosphatase activity,317,24,19.22,0.29926,1
GO:0001104,RNA polymerase II transcription cofactor...,27,2,1.64,0.30127,1
GO:0070182,DNA polymerase binding,5,1,0.3,0.30301,1
GO:0015172,acidic amino acid transmembrane transpor...,18,1,1.09,0.30428,1
GO:0015205,nucleobase transmembrane transporter act...,22,2,1.33,0.30450,1
GO:0102483,scopolin beta-glucosidase activity,32,3,1.94,0.30496,1
GO:0016710,trans-cinnamate 4-monooxygenase activity,5,1,0.3,0.30525,1
GO:0004298,threonine-type endopeptidase activity,56,5,3.39,0.30672,1
GO:0004034,aldose 1-epimerase activity,16,1,0.97,0.30769,1
GO:0045300,acyl-[acyl-carrier-protein] desaturase a...,7,1,0.42,0.30894,1
GO:0008568,microtubule-severing ATPase activity,9,1,0.55,0.30989,1
GO:0000149,SNARE binding,77,7,4.67,0.31011,1
GO:0003999,adenine phosphoribosyltransferase activi...,9,1,0.55,0.31027,1
GO:0015250,water channel activity,53,5,3.21,0.31201,1
GO:0004512,inositol-3-phosphate synthase activity,5,1,0.3,0.31250,1
GO:0009019,tRNA (guanine-N1-)-methyltransferase act...,5,1,0.3,0.31250,1
GO:0032451,demethylase activity,20,2,1.21,0.31303,1
GO:0034062,RNA polymerase activity,133,8,8.06,0.31471,1
GO:0017022,myosin binding,9,1,0.55,0.31499,1
GO:0000700,mismatch base pair DNA N-glycosylase act...,14,2,0.85,0.31622,1
GO:0016780,phosphotransferase activity, for other s...,26,2,1.58,0.31750,1
GO:0015168,glycerol transmembrane transporter activ...,50,5,3.03,0.31938,1
GO:0004602,glutathione peroxidase activity,14,2,0.85,0.32412,1
GO:0003899,DNA-directed RNA polymerase activity,116,8,7.03,0.32425,1
GO:0003777,microtubule motor activity,122,4,7.4,0.32574,1
GO:0017057,6-phosphogluconolactonase activity,7,1,0.42,0.32581,1
GO:0004045,aminoacyl-tRNA hydrolase activity,7,1,0.42,0.32581,1
GO:0071949,FAD binding,28,2,1.7,0.32722,1
GO:0001085,RNA polymerase II transcription factor b...,43,2,2.61,0.32752,1
GO:0080044,quercetin 7-O-glucosyltransferase activi...,86,5,5.21,0.32838,1
GO:0033170,protein-DNA loading ATPase activity,10,1,0.61,0.32860,1
GO:0008199,ferric iron binding,6,1,0.36,0.33110,1
GO:0070694,deoxyribonucleoside 5'-monophosphate N-g...,14,2,0.85,0.33111,1
GO:0070635,nicotinamide riboside hydrolase activity,14,2,0.85,0.33111,1
GO:0070636,nicotinic acid riboside hydrolase activi...,14,2,0.85,0.33111,1
GO:0003905,alkylbase DNA N-glycosylase activity,26,3,1.58,0.33462,1
GO:0016412,serine O-acyltransferase activity,10,1,0.61,0.33925,1
GO:0016273,arginine N-methyltransferase activity,18,2,1.09,0.33967,1
GO:0030580,quinone cofactor methyltransferase activ...,6,1,0.36,0.34089,1
GO:0005506,iron ion binding,635,41,38.49,0.34225,1
GO:0016884,carbon-nitrogen ligase activity, with gl...,35,3,2.12,0.34281,1
GO:0008686,3,4-dihydroxy-2-butanone-4-phosphate syn...,7,1,0.42,0.34327,1
GO:0016799,hydrolase activity, hydrolyzing N-glycos...,48,4,2.91,0.34382,1
GO:0016794,diphosphoric monoester hydrolase activit...,6,1,0.36,0.34531,1
GO:0016779,nucleotidyltransferase activity,302,15,18.31,0.34564,1
GO:0015450,P-P-bond-hydrolysis-driven protein trans...,84,4,5.09,0.34773,1
GO:0046906,tetrapyrrole binding,642,39,38.92,0.34776,1
GO:0009055,electron carrier activity,330,22,20,0.35345,1
GO:0004830,tryptophan-tRNA ligase activity,9,1,0.55,0.35548,1
GO:0009982,pseudouridine synthase activity,22,4,1.33,0.35557,1
GO:0015929,hexosaminidase activity,7,1,0.42,0.35558,1
GO:0051766,inositol trisphosphate kinase activity,10,1,0.61,0.35565,1
GO:0003878,ATP citrate synthase activity,8,1,0.48,0.35610,1
GO:0046537,2,3-bisphosphoglycerate-independent phos...,5,2,0.3,0.35714,1
GO:0035252,UDP-xylosyltransferase activity,11,1,0.67,0.35904,1
GO:0004774,succinate-CoA ligase activity,8,1,0.48,0.35941,1
GO:0016810,hydrolase activity, acting on carbon-nit...,149,9,9.03,0.36159,1
GO:0004418,hydroxymethylbilane synthase activity,5,1,0.3,0.36165,1
GO:0000014,single-stranded DNA endodeoxyribonucleas...,10,1,0.61,0.36327,1
GO:1900750,oligopeptide binding,18,2,1.09,0.36359,1
GO:0015174,basic amino acid transmembrane transport...,22,1,1.33,0.36442,1
GO:0004735,pyrroline-5-carboxylate reductase activi...,7,1,0.42,0.36471,1
GO:0016419,S-malonyltransferase activity,6,1,0.36,0.37003,1
GO:0050661,NADP binding,95,6,5.76,0.37286,1
GO:0010181,FMN binding,83,5,5.03,0.37288,1
GO:0008173,RNA methyltransferase activity,70,5,4.24,0.37313,1
GO:0080043,quercetin 3-O-glucosyltransferase activi...,90,5,5.46,0.37376,1
GO:0008174,mRNA methyltransferase activity,7,1,0.42,0.37550,1
GO:0016788,hydrolase activity, acting on ester bond...,1844,98,111.78,0.37788,1
GO:0009008,DNA-methyltransferase activity,8,1,0.48,0.37845,1
GO:0005313,L-glutamate transmembrane transporter ac...,11,1,0.67,0.37866,1
GO:0042562,hormone binding,35,3,2.12,0.37946,1
GO:0008026,ATP-dependent helicase activity,148,7,8.97,0.38039,1
GO:0070628,proteasome binding,8,1,0.48,0.38057,1
GO:0051183,vitamin transporter activity,9,1,0.55,0.38266,1
GO:0035064,methylated histone binding,19,1,1.15,0.38330,1
GO:0051765,inositol tetrakisphosphate kinase activi...,11,1,0.67,0.38341,1
GO:0003973,(S)-2-hydroxy-acid oxidase activity,10,1,0.61,0.38462,1
GO:0031420,alkali metal ion binding,21,2,1.27,0.38735,1
GO:0031177,phosphopantetheine binding,6,1,0.36,0.38792,1
GO:0016684,oxidoreductase activity, acting on perox...,203,16,12.31,0.38841,1
GO:0046933,proton-transporting ATP synthase activit...,47,4,2.85,0.38920,1
GO:0016723,oxidoreductase activity, oxidizing metal...,10,1,0.61,0.38921,1
GO:0016833,oxo-acid-lyase activity,23,2,1.39,0.38972,1
GO:0097599,xylanase activity,22,2,1.33,0.38990,1
GO:0009931,calcium-dependent protein serine/threoni...,60,3,3.64,0.39272,1
GO:0004126,cytidine deaminase activity,5,1,0.3,0.39410,1
GO:0048256,flap endonuclease activity,11,1,0.67,0.39510,1
GO:0004049,anthranilate synthase activity,5,1,0.3,0.39526,1
GO:0097506,deaminated base DNA N-glycosylase activi...,16,2,0.97,0.39640,1
GO:0004647,phosphoserine phosphatase activity,7,1,0.42,0.39725,1
GO:0052855,ADP-dependent NAD(P)H-hydrate dehydratas...,6,1,0.36,0.39903,1
GO:0047453,ATP-dependent NAD(P)H-hydrate dehydratas...,6,1,0.36,0.39903,1
GO:0003933,GTP cyclohydrolase activity,10,1,0.61,0.40000,1
GO:0050136,NADH dehydrogenase (quinone) activity,44,5,2.67,0.40149,1
GO:0008398,sterol 14-demethylase activity,7,1,0.42,0.40223,1
GO:0004617,phosphoglycerate dehydrogenase activity,7,1,0.42,0.40477,1
GO:0030742,GTP-dependent protein binding,7,1,0.42,0.40485,1
GO:0003688,DNA replication origin binding,9,1,0.55,0.40599,1
GO:0017077,oxidative phosphorylation uncoupler acti...,10,1,0.61,0.40667,1
GO:0015197,peptide transporter activity,45,3,2.73,0.40679,1
GO:0043022,ribosome binding,39,5,2.36,0.40824,1
GO:0015181,arginine transmembrane transporter activ...,9,1,0.55,0.40909,1
GO:0043167,ion binding,6484,412,393.06,0.40919,1
GO:0019787,ubiquitin-like protein transferase activ...,571,31,34.61,0.41101,1
GO:0052834,inositol monophosphate phosphatase activ...,5,1,0.3,0.41126,1
GO:0005310,dicarboxylic acid transmembrane transpor...,22,1,1.33,0.41356,1
GO:0004462,lactoylglutathione lyase activity,13,1,0.79,0.41364,1
GO:0048029,monosaccharide binding,10,1,0.61,0.41423,1
GO:0030572,phosphatidyltransferase activity,6,1,0.36,0.41538,1
GO:0050486,intramolecular transferase activity, tra...,10,2,0.61,0.41609,1
GO:0016778,diphosphotransferase activity,12,1,0.73,0.41717,1
